diseaseid,hpoid
113610,hpo:0006827
113610,hpo:0002078
113610,hpo:0010530
218200,hpo:0000007
218200,hpo:0010628
218200,hpo:0000819
218200,hpo:0009830
218200,hpo:0007250
250790,hpo:0000007
250790,hpo:0000047
250790,hpo:0000054
250790,hpo:0000048
250790,hpo:0003593
250790,hpo:0001939
250790,hpo:0000961
250790,hpo:0000062
250790,hpo:0012119
250790,hpo:0000037
206200,hpo:0011273
206200,hpo:0000007
206200,hpo:0004447
206200,hpo:0004840
206200,hpo:0031877
240400,hpo:0000007
240400,hpo:0001939
146110,hpo:0000006
146110,hpo:0000028
146110,hpo:0000007
146110,hpo:0000054
146110,hpo:0000786
146110,hpo:0000044
146110,hpo:0002215
146110,hpo:0008734
146110,hpo:0000771
146110,hpo:0000789
146110,hpo:0002225
230800,hpo:0000007
230800,hpo:0002240
230800,hpo:0002756
230800,hpo:0002094
230800,hpo:0000953
230800,hpo:0001744
230800,hpo:0002653
230800,hpo:0001903
230800,hpo:0001873
230800,hpo:0004975
230800,hpo:0006530
230800,hpo:0000421
230800,hpo:0000478
230800,hpo:0000822
230800,hpo:0001876
230800,hpo:0007401
230800,hpo:0002092
230800,hpo:0001971
230800,hpo:0010885
230800,hpo:0002953
230800,hpo:0006775
230800,hpo:0002113
114550,hpo:0000006
114550,hpo:0001425
114550,hpo:0001428
114550,hpo:0001402
114550,hpo:0001413
114550,hpo:0006572
145600,hpo:0000006
145600,hpo:0001945
145600,hpo:0003236
145600,hpo:0002063
145600,hpo:0002905
145600,hpo:0003201
145600,hpo:0002153
145600,hpo:0001649
145600,hpo:0002615
145600,hpo:0005967
145600,hpo:0002047
145600,hpo:0003256
145600,hpo:0002913
154276,hpo:0000006
154276,hpo:0001945
154276,hpo:0003236
154276,hpo:0001425
154276,hpo:0009045
154276,hpo:0003198
154276,hpo:0003128
154276,hpo:0001276
154276,hpo:0002905
154276,hpo:0002153
154276,hpo:0002047
154276,hpo:0011440
154276,hpo:0003558
154276,hpo:0011439
217150,hpo:0000007
217150,hpo:0000175
217150,hpo:0002804
217150,hpo:0000473
217150,hpo:0000695
217150,hpo:0002047
217150,hpo:0000277
238800,hpo:0000007
238800,hpo:0001939
107650,hpo:0000006
107650,hpo:0002384
107650,hpo:0000458
107650,hpo:0002870
107650,hpo:0001262
107650,hpo:0025267
109200,hpo:0001596
109200,hpo:0001470
260570,hpo:0001945
260570,hpo:0000007
260570,hpo:0001871
260570,hpo:0001954
260570,hpo:0002027
150699,hpo:0000006
150699,hpo:0001428
150699,hpo:0000131
175510,hpo:0000006
175510,hpo:0200008
175510,hpo:0002576
220120,hpo:0000407
220120,hpo:0000007
220120,hpo:0000252
220120,hpo:0001298
220120,hpo:0001250
220120,hpo:0001249
220120,hpo:0008936
220120,hpo:0001510
220120,hpo:0001263
220120,hpo:0001508
220120,hpo:0001336
220120,hpo:0002510
220120,hpo:0001347
220120,hpo:0012448
220120,hpo:0002120
220120,hpo:0001942
220120,hpo:0002179
220120,hpo:0001319
220120,hpo:0003355
220120,hpo:0002521
220120,hpo:0008288
192200,hpo:0001423
192200,hpo:0001426
192200,hpo:0002619
606798,hpo:0003745
606798,hpo:0000643
606798,hpo:0003596
137400,hpo:0000006
137400,hpo:0000221
137400,hpo:0025252
604278,hpo:0000007
604278,hpo:0001249
604278,hpo:0001510
604278,hpo:0000518
604278,hpo:0000501
604278,hpo:0002049
604278,hpo:0000585
604278,hpo:0001995
604278,hpo:0004910
604278,hpo:0005546
179800,hpo:0000006
179800,hpo:0002756
179800,hpo:0008897
179800,hpo:0002749
179800,hpo:0001324
179800,hpo:0000121
179800,hpo:0001947
179800,hpo:0003768
179800,hpo:0002901
179800,hpo:0008153
179830,hpo:0000006
179830,hpo:0004322
179830,hpo:0001947
179830,hpo:0002049
179830,hpo:0001995
606842,hpo:0001284
606842,hpo:0003745
606842,hpo:0001265
606842,hpo:0002094
606842,hpo:0002093
606842,hpo:0001638
606842,hpo:0002936
606842,hpo:0003798
606842,hpo:0003690
606842,hpo:0005185
606842,hpo:0004575
606842,hpo:0005986
606842,hpo:0004571
606842,hpo:0008483
194200,hpo:0000006
194200,hpo:0001297
194200,hpo:0001638
194200,hpo:0001645
194200,hpo:0001962
194200,hpo:0001716
194200,hpo:0005165
194200,hpo:0004757
194200,hpo:0006684
194200,hpo:0004763
194200,hpo:0006677
125852,hpo:0000006
125852,hpo:0000819
125852,hpo:0100651
119500,hpo:0000006
119500,hpo:0000028
119500,hpo:0001762
119500,hpo:0000048
119500,hpo:0000204
119500,hpo:0000175
119500,hpo:0000013
119500,hpo:0000046
119500,hpo:0009755
119500,hpo:0000196
119500,hpo:0000726
119500,hpo:0010554
119500,hpo:0000059
119500,hpo:0003298
119500,hpo:0009756
119500,hpo:0009758
119500,hpo:0008726
119500,hpo:0009757
119500,hpo:0009754
600634,hpo:0040278
600634,hpo:0006767
270960,hpo:0000006
270960,hpo:0000007
270960,hpo:0001939
270960,hpo:0000027
270960,hpo:0200067
260480,hpo:0000007
260480,hpo:0002240
260480,hpo:0007663
260480,hpo:0000505
260480,hpo:0000952
260480,hpo:0000989
260480,hpo:0001097
260480,hpo:0000992
260480,hpo:0001733
260480,hpo:0012378
260480,hpo:0030991
260480,hpo:0000217
260480,hpo:0030318
115645,hpo:0000006
115645,hpo:0000508
115645,hpo:0000286
115645,hpo:0004322
115645,hpo:0000358
115645,hpo:0003196
115645,hpo:0000582
115645,hpo:0012745
115645,hpo:0000463
115645,hpo:0002212
115645,hpo:0001115
115645,hpo:0000581
115645,hpo:0000191
147480,hpo:0000006
147480,hpo:0000952
147480,hpo:0000989
147480,hpo:0001406
147480,hpo:0002910
147480,hpo:0001622
147480,hpo:0200150
147480,hpo:0025116
147480,hpo:0200148
243200,hpo:0000007
243200,hpo:0000822
243200,hpo:0001085
243200,hpo:0002516
278200,hpo:0000007
278200,hpo:0001006
278200,hpo:0000232
278200,hpo:0000411
278200,hpo:0002224
249100,hpo:0000007
249100,hpo:0001701
249100,hpo:0002240
249100,hpo:0001744
249100,hpo:0000100
249100,hpo:0002829
249100,hpo:0001974
249100,hpo:0001287
249100,hpo:0000083
249100,hpo:0001954
249100,hpo:0001917
249100,hpo:0002027
249100,hpo:0001369
249100,hpo:0002102
249100,hpo:0003565
249100,hpo:0002586
181460,hpo:0000006
181460,hpo:0002715
134750,hpo:0000006
134750,hpo:0001744
134750,hpo:0001875
134750,hpo:0001370
