diseaseid,hpoid
188470,mesh:D002874
188470,mesh:D006801
188470,mesh:D020022
188470,mesh:D010641
188470,mesh:D001483
188470,mesh:D017931
188470,mesh:D018895
188470,mesh:D005819
188470,mesh:D015153
188470,mesh:D005838
188470,mesh:D000293
188470,mesh:D007150
188470,mesh:D010375
188470,mesh:D010957
188470,mesh:D014158
188470,mesh:D008875
188470,mesh:D014644
188470,mesh:D000368
188470,mesh:D019943
188470,mesh:D005500
188470,mesh:D014157
188470,mesh:D020411
188470,mesh:D009154
188470,mesh:D002648
188470,mesh:D016368
188470,mesh:D020125
188470,mesh:D016153
188470,mesh:D055106
188470,mesh:D018076
188470,mesh:D002892
188470,mesh:D002897
188470,mesh:D002894
188470,mesh:D018628
188470,mesh:D000483
188470,mesh:D009687
188470,mesh:D017354
188470,mesh:D018392
188470,mesh:D014407
188470,mesh:D000369
188470,mesh:D002869
188470,mesh:D016678
188470,mesh:D002455
188470,mesh:D012333
188470,mesh:D020868
188470,mesh:D017346
188470,mesh:D015870
188470,mesh:D017404
188470,mesh:D016158
188470,mesh:D010766
188470,mesh:D017398
188470,mesh:D002467
188470,mesh:D003062
188470,mesh:D002460
188470,mesh:D020133
188470,mesh:D014162
188470,mesh:D017209
188470,mesh:D051057
188470,mesh:D014408
188470,mesh:D002851
188470,mesh:D002899
188470,mesh:D004268
188470,mesh:D002453
188470,mesh:D013963
188470,mesh:D019656
188470,mesh:D007399
188470,mesh:D014178
188470,mesh:D002277
188470,mesh:D015321
188470,mesh:D020794
188470,mesh:D005060
188470,mesh:D016923
188470,mesh:D002875
188470,mesh:D016130
188470,mesh:D007037
188470,mesh:D025521
188470,mesh:D045744
188470,mesh:D004789
188470,mesh:D013974
188470,mesh:D001345
188470,mesh:D000230
188470,mesh:D011518
188470,mesh:D011237
188470,mesh:D009361
188470,mesh:D006223
188470,mesh:D011125
188470,mesh:D048049
188470,mesh:D037502
188470,mesh:D007457
188470,mesh:D015514
188470,mesh:D045162
188470,mesh:D004273
188470,mesh:D015533
188470,mesh:D000964
188470,mesh:D000236
188470,mesh:D051059
188470,mesh:D009364
188470,mesh:D011989
188470,mesh:D016147
188470,mesh:D020935
188470,mesh:D015972
188470,mesh:D013964
188470,mesh:D051858
188470,mesh:D020741
188470,mesh:D011905
188470,mesh:D000465
188470,mesh:D004274
188470,mesh:D010744
188470,mesh:D051761
188470,mesh:D016193
188470,mesh:D013972
188470,mesh:D014284
188470,mesh:D002291
188470,mesh:D013965
188470,mesh:D014898
188470,mesh:D019869
188470,mesh:D006042
188470,mesh:D013844
188470,mesh:D018160
188470,mesh:D051058
188470,mesh:D048493
188470,mesh:D020218
188470,mesh:D013954
188470,mesh:D056733
188470,mesh:D001374
188470,mesh:D018249
188470,mesh:D016347
188470,mesh:D044963
188470,mesh:D005736
188470,mesh:D018263
188470,mesh:D018265
211980,mesh:D016022
211980,mesh:D000328
211980,mesh:D005387
211980,mesh:D005784
211980,mesh:D016133
211980,mesh:D008969
211980,mesh:D015534
211980,mesh:D002880
211980,mesh:D007223
211980,mesh:D000595
211980,mesh:D005192
211980,mesh:D006579
211980,mesh:D002874
211980,mesh:D006801
211980,mesh:D020022
211980,mesh:D017384
211980,mesh:D007446
211980,mesh:D010641
211980,mesh:D001483
211980,mesh:D008810
211980,mesh:D002878
211980,mesh:D005819
211980,mesh:D020869
211980,mesh:D015153
211980,mesh:D005838
211980,mesh:D012307
211980,mesh:D016466
211980,mesh:D004195
211980,mesh:D000293
211980,mesh:D011110
211980,mesh:D007150
211980,mesh:D002872
211980,mesh:D008403
211980,mesh:D010375
211980,mesh:D011487
211980,mesh:D015139
211980,mesh:D003001
211980,mesh:D017422
211980,mesh:D008958
211980,mesh:D000818
211980,mesh:D008875
211980,mesh:D000368
211980,mesh:D051379
211980,mesh:D019943
211980,mesh:D004252
211980,mesh:D015995
211980,mesh:D008040
211980,mesh:D005500
211980,mesh:D014157
211980,mesh:D015398
211980,mesh:D009154
211980,mesh:D002356
211980,mesh:D013601
211980,mesh:D015894
211980,mesh:D020125
211980,mesh:D000367
211980,mesh:D055815
211980,mesh:D006224
211980,mesh:D004791
211980,mesh:D008562
211980,mesh:D004200
211980,mesh:D002893
211980,mesh:D017434
211980,mesh:D018076
211980,mesh:D015984
211980,mesh:D002883
211980,mesh:D014430
211980,mesh:D020641
211980,mesh:D018628
211980,mesh:D000483
211980,mesh:D020816
211980,mesh:D050505
211980,mesh:D004247
211980,mesh:D009687
211980,mesh:D006580
211980,mesh:D044465
211980,mesh:D011506
211980,mesh:D014407
211980,mesh:D008126
211980,mesh:D000369
211980,mesh:D008822
211980,mesh:D012091
211980,mesh:D020134
211980,mesh:D012737
211980,mesh:D001665
211980,mesh:D002896
211980,mesh:D012907
211980,mesh:D013548
211980,mesh:D018450
211980,mesh:D018345
211980,mesh:D015994
211980,mesh:D008957
211980,mesh:D004262
211980,mesh:D002882
211980,mesh:D000015
211980,mesh:D013997
211980,mesh:D002886
211980,mesh:D017346
211980,mesh:D055748
211980,mesh:D011379
211980,mesh:D001741
211980,mesh:D006630
211980,mesh:D051526
211980,mesh:D011247
211980,mesh:D018095
211980,mesh:D006720
211980,mesh:D016158
211980,mesh:D010766
211980,mesh:D014429
211980,mesh:D016017
211980,mesh:D009369
211980,mesh:D003062
211980,mesh:D004198
211980,mesh:D005787
211980,mesh:D011401
211980,mesh:D011471
211980,mesh:D012189
211980,mesh:D002681
211980,mesh:D011446
211980,mesh:D010051
211980,mesh:D008954
211980,mesh:D005982
211980,mesh:D014162
211980,mesh:D002879
211980,mesh:D014028
211980,mesh:D047908
211980,mesh:D008168
211980,mesh:D017353
211980,mesh:D051057
211980,mesh:D009928
211980,mesh:D044466
211980,mesh:D021381
211980,mesh:D002294
211980,mesh:D005434
211980,mesh:D011159
211980,mesh:D001189
211980,mesh:D016015
211980,mesh:D011505
211980,mesh:D008869
211980,mesh:D016328
211980,mesh:D008487
211980,mesh:D000284
211980,mesh:D004268
211980,mesh:D019175
211980,mesh:D009857
211980,mesh:D000970
211980,mesh:D012697
211980,mesh:D043562
211980,mesh:D011958
211980,mesh:D002453
211980,mesh:D012150
211980,mesh:D017678
211980,mesh:D001120
211980,mesh:D019656
211980,mesh:D002470
211980,mesh:D053222
211980,mesh:D012042
211980,mesh:D002471
211980,mesh:D008565
211980,mesh:D002901
211980,mesh:D016019
211980,mesh:D016896
211980,mesh:D014178
211980,mesh:D010750
211980,mesh:D002277
211980,mesh:D018570
211980,mesh:D019014
211980,mesh:D007564
211980,mesh:D004777
211980,mesh:D048868
211980,mesh:D014481
211980,mesh:D020794
211980,mesh:D002454
211980,mesh:D017491
211980,mesh:D004847
211980,mesh:D020893
211980,mesh:D003967
211980,mesh:D023281
211980,mesh:D025521
211980,mesh:D014176
211980,mesh:D045744
211980,mesh:D015999
211980,mesh:D003577
211980,mesh:D003412
211980,mesh:D016159
211980,mesh:D004789
211980,mesh:D012306
211980,mesh:D011494
211980,mesh:D050759
211980,mesh:D034622
211980,mesh:D002889
211980,mesh:D004311
211980,mesh:D015996
211980,mesh:D016601
211980,mesh:D000230
211980,mesh:D011518
211980,mesh:D008156
211980,mesh:D024202
211980,mesh:D008807
211980,mesh:D008171
211980,mesh:D011237
211980,mesh:D002487
211980,mesh:D009362
211980,mesh:D048670
211980,mesh:D047369
211980,mesh:D015536
211980,mesh:D009367
211980,mesh:D018900
211980,mesh:D016213
211980,mesh:D004305
211980,mesh:D019363
211980,mesh:D011519
211980,mesh:D020224
211980,mesh:D056915
211980,mesh:D054643
211980,mesh:D018507
211980,mesh:D019143
211980,mesh:D047428
211980,mesh:D004815
211980,mesh:D008819
211980,mesh:D008173
211980,mesh:D020672
211980,mesh:D015514
211980,mesh:D014132
211980,mesh:D004273
211980,mesh:D019521
211980,mesh:D036341
211980,mesh:D017677
211980,mesh:D021141
211980,mesh:D009364
211980,mesh:D016147
211980,mesh:D008648
211980,mesh:D001943
211980,mesh:D018797
211980,mesh:D015972
211980,mesh:D017978
211980,mesh:D015820
211980,mesh:D004064
211980,mesh:D006899
211980,mesh:D049109
211980,mesh:D018719
211980,mesh:D016475
211980,mesh:D011788
211980,mesh:D019008
211980,mesh:D011905
211980,mesh:D018773
211980,mesh:D007211
211980,mesh:D008889
211980,mesh:D048069
211980,mesh:D019908
211980,mesh:D006254
211980,mesh:D019927
211980,mesh:D014183
211980,mesh:D001932
211980,mesh:D010447
211980,mesh:D008175
211980,mesh:D051547
211980,mesh:D004933
211980,mesh:D001213
211980,mesh:D018572
211980,mesh:D019869
211980,mesh:D019070
211980,mesh:D013274
211980,mesh:D011656
211980,mesh:D016016
211980,mesh:D053181
211980,mesh:D018426
211980,mesh:D004938
211980,mesh:D015179
211980,mesh:D004781
211980,mesh:D014138
211980,mesh:D013450
211980,mesh:D017239
211980,mesh:D044385
211980,mesh:D053208
211980,mesh:D000971
211980,mesh:D024506
211980,mesh:D052138
211980,mesh:D019859
211980,mesh:D002282
211980,mesh:D005909
211980,mesh:D016903
211980,mesh:D048493
211980,mesh:D044468
211980,mesh:D058750
211980,mesh:D009389
211980,mesh:D059645
211980,mesh:D004707
211980,mesh:D009316
211980,mesh:D058990
211980,mesh:D006419
211980,mesh:D007822
211980,mesh:D051034
211980,mesh:D005076
211980,mesh:D002289
211980,mesh:D020545
211980,mesh:D019942
211980,mesh:D025743
211980,mesh:D016190
211980,mesh:D018288
211980,mesh:D009195
211980,mesh:D011799
211980,mesh:D023041
211980,mesh:D009360
211980,mesh:D037662
211980,mesh:D002857
211980,mesh:D046210
211980,mesh:D018849
211980,mesh:D054990
211980,mesh:D018307
211980,mesh:D000570
211980,mesh:D047368
211980,mesh:D012142
194070,mesh:D005998
194070,mesh:D000328
194070,mesh:D005091
194070,mesh:D009447
194070,mesh:D005784
194070,mesh:D016133
194070,mesh:D003241
194070,mesh:D008969
194070,mesh:D002880
194070,mesh:D005921
194070,mesh:D012008
194070,mesh:D007223
194070,mesh:D000595
194070,mesh:D007328
194070,mesh:D005192
194070,mesh:D006579
194070,mesh:D002874
194070,mesh:D006801
194070,mesh:D020022
194070,mesh:D010641
194070,mesh:D001483
194070,mesh:D005347
194070,mesh:D017931
194070,mesh:D008810
194070,mesh:D002878
194070,mesh:D018895
194070,mesh:D005819
194070,mesh:D020869
194070,mesh:D017668
194070,mesh:D015153
194070,mesh:D012326
194070,mesh:D000293
194070,mesh:D011110
194070,mesh:D015183
194070,mesh:D002872
194070,mesh:D010375
194070,mesh:D035781
194070,mesh:D015139
194070,mesh:D003001
194070,mesh:D010957
194070,mesh:D014158
194070,mesh:D000818
194070,mesh:D008875
194070,mesh:D002871
194070,mesh:D000368
194070,mesh:D005799
194070,mesh:D051379
194070,mesh:D004252
194070,mesh:D008040
194070,mesh:D005500
194070,mesh:D014157
194070,mesh:D008214
194070,mesh:D009154
194070,mesh:D012016
194070,mesh:D002675
194070,mesh:D002648
194070,mesh:D051176
194070,mesh:D000367
194070,mesh:D014427
194070,mesh:D014564
194070,mesh:D005808
194070,mesh:D009030
194070,mesh:D006224
194070,mesh:D005333
194070,mesh:D004200
194070,mesh:D011336
194070,mesh:D007021
194070,mesh:D018807
194070,mesh:D015345
194070,mesh:D014430
194070,mesh:D007633
194070,mesh:D009378
194070,mesh:D011993
194070,mesh:D000483
194070,mesh:D008540
194070,mesh:D004247
194070,mesh:D011995
194070,mesh:D007676
194070,mesh:D003165
194070,mesh:D006580
194070,mesh:D017354
194070,mesh:D003878
194070,mesh:D014407
194070,mesh:D008126
194070,mesh:D025063
194070,mesh:D002888
194070,mesh:D002869
194070,mesh:D012737
194070,mesh:D002896
194070,mesh:D002906
194070,mesh:D008607
194070,mesh:D002386
194070,mesh:D005796
194070,mesh:D007231
194070,mesh:D004279
194070,mesh:D012334
194070,mesh:D002478
194070,mesh:D008957
194070,mesh:D004262
194070,mesh:D002882
194070,mesh:D002455
194070,mesh:D007498
194070,mesh:D002828
194070,mesh:D000015
194070,mesh:D010290
194070,mesh:D012333
194070,mesh:D007438
194070,mesh:D007527
194070,mesh:D020868
194070,mesh:D002886
194070,mesh:D000013
194070,mesh:D011379
194070,mesh:D003094
194070,mesh:D044767
194070,mesh:D000911
194070,mesh:D007674
194070,mesh:D015870
194070,mesh:D011247
194070,mesh:D010336
194070,mesh:D018095
194070,mesh:D017404
194070,mesh:D006720
194070,mesh:D000954
194070,mesh:D046911
194070,mesh:D018389
194070,mesh:D007621
194070,mesh:D013933
194070,mesh:D017398
194070,mesh:D008854
194070,mesh:D007166
194070,mesh:D009369
194070,mesh:D002467
194070,mesh:D012516
194070,mesh:D012734
194070,mesh:D007668
194070,mesh:D002460
194070,mesh:D005399
194070,mesh:D004198
194070,mesh:D015342
194070,mesh:D013696
194070,mesh:D041321
194070,mesh:D005786
194070,mesh:D013577
194070,mesh:D012867
194070,mesh:D003893
194070,mesh:D010051
194070,mesh:D008954
194070,mesh:D005837
194070,mesh:D014162
194070,mesh:D004912
194070,mesh:D009132
194070,mesh:D009838
194070,mesh:D017353
194070,mesh:D009928
194070,mesh:D006062
194070,mesh:D004798
194070,mesh:D005434
194070,mesh:D005455
194070,mesh:D005826
194070,mesh:D016335
194070,mesh:D002273
194070,mesh:D001485
194070,mesh:D004721
194070,mesh:D051381
194070,mesh:D007839
194070,mesh:D004268
194070,mesh:D007680
194070,mesh:D005828
194070,mesh:D019175
194070,mesh:D009857
194070,mesh:D002453
194070,mesh:D012150
194070,mesh:D009363
194070,mesh:D019656
194070,mesh:D010920
194070,mesh:D005528
194070,mesh:D006965
194070,mesh:D051762
194070,mesh:D009693
194070,mesh:D002471
194070,mesh:D005810
194070,mesh:D006822
194070,mesh:D016162
194070,mesh:D019812
194070,mesh:D008661
194070,mesh:D009508
194070,mesh:D014178
194070,mesh:D006391
194070,mesh:D013002
194070,mesh:D012045
194070,mesh:D006528
194070,mesh:D007499
194070,mesh:D048868
194070,mesh:D005817
194070,mesh:D014481
194070,mesh:D002374
194070,mesh:D024522
194070,mesh:D009368
194070,mesh:D002454
194070,mesh:D002479
194070,mesh:D002875
194070,mesh:D008113
194070,mesh:D002895
194070,mesh:D025521
194070,mesh:D014176
194070,mesh:D045744
194070,mesh:D003434
194070,mesh:D003412
194070,mesh:D018995
194070,mesh:D020642
194070,mesh:D006984
194070,mesh:D012306
194070,mesh:D005854
194070,mesh:D008423
194070,mesh:D010053
194070,mesh:D003456
194070,mesh:D011518
194070,mesh:D015997
194070,mesh:D009396
194070,mesh:D014551
194070,mesh:D009404
194070,mesh:D002469
194070,mesh:D008938
194070,mesh:D017089
194070,mesh:D005110
194070,mesh:D014603
194070,mesh:D005809
194070,mesh:D005901
194070,mesh:D007074
194070,mesh:D001789
194070,mesh:D014599
194070,mesh:D042541
194070,mesh:D040941
194070,mesh:D018008
194070,mesh:D006059
194070,mesh:D008819
194070,mesh:D016283
194070,mesh:D001506
194070,mesh:D004331
194070,mesh:D025721
194070,mesh:D003593
194070,mesh:D004273
194070,mesh:D002472
194070,mesh:D002900
194070,mesh:D005914
194070,mesh:D006435
194070,mesh:D007770
194070,mesh:D009940
194070,mesh:D016147
194070,mesh:D008648
194070,mesh:D001943
194070,mesh:D005980
194070,mesh:D015972
194070,mesh:D013489
194070,mesh:D017624
194070,mesh:D007335
194070,mesh:D000936
194070,mesh:D008667
194070,mesh:D007951
194070,mesh:D001224
194070,mesh:D014424
194070,mesh:D003609
194070,mesh:D014750
194070,mesh:D056905
194070,mesh:D011905
194070,mesh:D013539
194070,mesh:D007678
194070,mesh:D010749
194070,mesh:D004274
194070,mesh:D012303
194070,mesh:D014594
194070,mesh:D005134
194070,mesh:D015500
194070,mesh:D005199
194070,mesh:D001932
194070,mesh:D010281
194070,mesh:D002116
194070,mesh:D009373
194070,mesh:D019070
194070,mesh:D006061
194070,mesh:D051821
194070,mesh:D015783
194070,mesh:D016030
194070,mesh:D059630
194070,mesh:D004407
194070,mesh:D009153
194070,mesh:D009856
194070,mesh:D009392
194070,mesh:D001739
194070,mesh:D014184
194070,mesh:D005920
194070,mesh:D005163
194070,mesh:D015032
194070,mesh:D054648
194070,mesh:D014566
194070,mesh:D017570
194070,mesh:D053673
194070,mesh:D012175
194070,mesh:D012208
194070,mesh:D005187
194070,mesh:D008727
194070,mesh:D011120
194070,mesh:D019849
194070,mesh:D013798
194070,mesh:D007365
194070,mesh:D009858
194070,mesh:D012512
194070,mesh:D008654
194070,mesh:D012707
194070,mesh:D003936
194070,mesh:D005185
194070,mesh:D009398
194070,mesh:D017456
600263,mesh:D016022
600263,mesh:D015810
600263,mesh:D000328
600263,mesh:D005091
600263,mesh:D016133
600263,mesh:D008969
600263,mesh:D000595
600263,mesh:D002784
600263,mesh:D006801
600263,mesh:D020022
600263,mesh:D010641
600263,mesh:D001483
600263,mesh:D008810
600263,mesh:D018895
600263,mesh:D005819
600263,mesh:D020869
600263,mesh:D015153
600263,mesh:D005838
600263,mesh:D012307
600263,mesh:D016466
600263,mesh:D004195
600263,mesh:D011110
600263,mesh:D007150
600263,mesh:D011485
600263,mesh:D035781
600263,mesh:D003001
600263,mesh:D006031
600263,mesh:D014158
600263,mesh:D011994
600263,mesh:D000818
600263,mesh:D008875
600263,mesh:D014644
600263,mesh:D058851
600263,mesh:D000368
600263,mesh:D051379
600263,mesh:D015995
600263,mesh:D008040
600263,mesh:D015398
600263,mesh:D006239
600263,mesh:D002648
600263,mesh:D015894
600263,mesh:D000367
600263,mesh:D055815
600263,mesh:D055106
600263,mesh:D006224
600263,mesh:D008562
600263,mesh:D004200
600263,mesh:D006706
600263,mesh:D014430
600263,mesh:D020641
600263,mesh:D011995
600263,mesh:D008126
600263,mesh:D008822
600263,mesh:D002896
600263,mesh:D012689
600263,mesh:D007413
600263,mesh:D018345
600263,mesh:D002455
600263,mesh:D012333
600263,mesh:D000911
600263,mesh:D015870
600263,mesh:D005006
600263,mesh:D010766
600263,mesh:D014429
600263,mesh:D016017
600263,mesh:D002460
600263,mesh:D020133
600263,mesh:D004198
600263,mesh:D010446
600263,mesh:D005787
600263,mesh:D011401
600263,mesh:D015151
600263,mesh:D010802
600263,mesh:D006863
600263,mesh:D006001
600263,mesh:D004591
600263,mesh:D007723
600263,mesh:D009363
600263,mesh:D004272
600263,mesh:D010750
600263,mesh:D005075
600263,mesh:D015703
600263,mesh:D007564
600263,mesh:D004847
600263,mesh:D054730
600263,mesh:D013270
600263,mesh:D009844
600263,mesh:D014176
600263,mesh:D045744
600263,mesh:D000900
600263,mesh:D012931
600263,mesh:D003412
600263,mesh:D004789
600263,mesh:D012995
600263,mesh:D006367
600263,mesh:D006028
600263,mesh:D000230
600263,mesh:D005964
600263,mesh:D016009
600263,mesh:D014018
600263,mesh:D008807
600263,mesh:D004797
600263,mesh:D004848
600263,mesh:D002668
600263,mesh:D007074
600263,mesh:D007414
600263,mesh:D004260
600263,mesh:D007249
600263,mesh:D002853
600263,mesh:D010437
600263,mesh:D018279
600263,mesh:D007124
600263,mesh:D005643
600263,mesh:D016481
600263,mesh:D001428
600263,mesh:D012795
600263,mesh:D001426
600263,mesh:D000951
600263,mesh:D002288
600263,mesh:D018797
600263,mesh:D003430
600263,mesh:D001422
600263,mesh:D011174
600263,mesh:D005744
600263,mesh:D006183
600263,mesh:D015847
600263,mesh:D049109
600263,mesh:D017027
600263,mesh:D020690
600263,mesh:D009842
600263,mesh:D007114
600263,mesh:D007983
600263,mesh:D051917
600263,mesh:D017667
600263,mesh:D002291
600263,mesh:D005756
600263,mesh:D013274
600263,mesh:D002240
600263,mesh:D000907
600263,mesh:D007371
600263,mesh:D018928
600263,mesh:D002473
600263,mesh:D016680
600263,mesh:D011134
600263,mesh:D005647
600263,mesh:D000117
600263,mesh:D016131
600263,mesh:D016480
600263,mesh:D005753
600263,mesh:D004269
600263,mesh:D014774
600263,mesh:D002236
600263,mesh:D004197
600263,mesh:D001427
600263,mesh:D003603
600263,mesh:D000942
600263,mesh:D013004
600263,mesh:D017471
600263,mesh:D039081
600263,mesh:D015964
600263,mesh:D004381
600263,mesh:D002772
600263,mesh:D013272
600263,mesh:D010861
600263,mesh:D016392
600263,mesh:D051416
600263,mesh:D013276
600263,mesh:D000940
600263,mesh:D012747
600263,mesh:D005752
600263,mesh:D044922
176800,mesh:D000328
176800,mesh:D006801
176800,mesh:D010375
176800,mesh:D005799
176800,mesh:D009069
176800,mesh:D011884
176800,mesh:D005542
184700,mesh:D016022
184700,mesh:D007986
184700,mesh:D015810
184700,mesh:D000328
184700,mesh:D005091
184700,mesh:D016133
184700,mesh:D008969
184700,mesh:D007328
184700,mesh:D002784
184700,mesh:D006579
184700,mesh:D002874
184700,mesh:D006801
184700,mesh:D020022
184700,mesh:D010641
184700,mesh:D001483
184700,mesh:D017931
184700,mesh:D018895
184700,mesh:D005819
184700,mesh:D005838
184700,mesh:D012307
184700,mesh:D000293
184700,mesh:D011110
184700,mesh:D017930
184700,mesh:D015415
184700,mesh:D010375
184700,mesh:D035781
184700,mesh:D003001
184700,mesh:D008875
184700,mesh:D014644
184700,mesh:D005799
184700,mesh:D009664
184700,mesh:D015995
184700,mesh:D008040
184700,mesh:D014157
184700,mesh:D000568
184700,mesh:D009154
184700,mesh:D006239
184700,mesh:D012016
184700,mesh:D002675
184700,mesh:D002648
184700,mesh:D015894
184700,mesh:D000367
184700,mesh:D014427
184700,mesh:D055106
184700,mesh:D003924
184700,mesh:D005808
184700,mesh:D001794
184700,mesh:D004200
184700,mesh:D012720
184700,mesh:D014430
184700,mesh:D020641
184700,mesh:D011993
184700,mesh:D000483
184700,mesh:D015331
184700,mesh:D004247
184700,mesh:D011995
184700,mesh:D001786
184700,mesh:D017354
184700,mesh:D044465
184700,mesh:D011506
184700,mesh:D008126
184700,mesh:D012091
184700,mesh:D002888
184700,mesh:D003627
184700,mesh:D002478
184700,mesh:D015994
184700,mesh:D007333
184700,mesh:D000728
184700,mesh:D003937
184700,mesh:D012333
184700,mesh:D013997
184700,mesh:D007527
184700,mesh:D011379
184700,mesh:D001741
184700,mesh:D006680
184700,mesh:D052242
184700,mesh:D008099
184700,mesh:D015870
184700,mesh:D011247
184700,mesh:D006720
184700,mesh:D014429
184700,mesh:D005190
184700,mesh:D009679
184700,mesh:D016017
184700,mesh:D011248
184700,mesh:D050172
184700,mesh:D009765
184700,mesh:D020080
184700,mesh:D020133
184700,mesh:D006628
184700,mesh:D005787
184700,mesh:D011401
184700,mesh:D041321
184700,mesh:D005786
184700,mesh:D002884
184700,mesh:D012867
184700,mesh:D012189
184700,mesh:D005640
184700,mesh:D011446
184700,mesh:D044383
184700,mesh:D011863
184700,mesh:D020738
184700,mesh:D014162
184700,mesh:D002879
184700,mesh:D000505
184700,mesh:D007334
184700,mesh:D005947
184700,mesh:D006728
184700,mesh:D044466
184700,mesh:D011897
184700,mesh:D005820
184700,mesh:D044127
184700,mesh:D005215
184700,mesh:D006023
184700,mesh:D002899
184700,mesh:D000284
184700,mesh:D018149
184700,mesh:D011256
184700,mesh:D012150
184700,mesh:D009363
184700,mesh:D000324
184700,mesh:D007246
184700,mesh:D003920
184700,mesh:D010750
184700,mesh:D018570
184700,mesh:D002839
184700,mesh:D001824
184700,mesh:D007700
184700,mesh:D004958
184700,mesh:D000886
184700,mesh:D013196
184700,mesh:D003577
184700,mesh:D006115
184700,mesh:D000312
184700,mesh:D002889
184700,mesh:D010053
184700,mesh:D007273
184700,mesh:D004311
184700,mesh:D018598
184700,mesh:D019655
184700,mesh:D011388
184700,mesh:D013254
184700,mesh:D006908
184700,mesh:D008055
184700,mesh:D008499
184700,mesh:D000022
184700,mesh:D002940
184700,mesh:D054562
184700,mesh:D015201
184700,mesh:D007124
184700,mesh:D045162
184700,mesh:D036341
184700,mesh:D003228
184700,mesh:D017677
184700,mesh:D013739
184700,mesh:D012890
184700,mesh:D007586
184700,mesh:D002154
184700,mesh:D006854
184700,mesh:D049951
184700,mesh:D013029
184700,mesh:D006946
184700,mesh:D000951
184700,mesh:D017527
184700,mesh:D005951
184700,mesh:D015992
184700,mesh:D000738
184700,mesh:D007713
184700,mesh:D008840
184700,mesh:D007335
184700,mesh:D011261
184700,mesh:D003687
184700,mesh:D011755
184700,mesh:D017027
184700,mesh:D016014
184700,mesh:D013250
184700,mesh:D013091
184700,mesh:D009994
184700,mesh:D005043
184700,mesh:D008598
184700,mesh:D017588
184700,mesh:D005576
184700,mesh:D015113
184700,mesh:D011972
184700,mesh:D017430
184700,mesh:D017373
184700,mesh:D017395
184700,mesh:D011537
184700,mesh:D000152
184700,mesh:D013844
184700,mesh:D010727
184700,mesh:D015238
184700,mesh:D013741
184700,mesh:D018160
184700,mesh:D049629
184700,mesh:D000735
184700,mesh:D011085
184700,mesh:D009839
184700,mesh:D008599
184700,mesh:D003348
184700,mesh:D009077
184700,mesh:D018433
184700,mesh:D018579
184700,mesh:D015352
184700,mesh:D006107
184700,mesh:D008687
184700,mesh:D002237
184700,mesh:D019326
184700,mesh:D020181
184700,mesh:D004997
184700,mesh:D006940
184700,mesh:D020397
184700,mesh:D002097
184700,mesh:D043266
184700,mesh:D017526
184700,mesh:D043205
184700,mesh:D018396
184700,mesh:D002786
184700,mesh:D001141
184700,mesh:D013799
184700,mesh:D003349
184700,mesh:D012738
184700,mesh:D007004
184700,mesh:D017697
184700,mesh:D001683
184700,mesh:D045166
184700,mesh:D043303
184700,mesh:D019314
184700,mesh:D000726
184700,mesh:D038681
184700,mesh:D055271
184700,mesh:D000407
184700,mesh:D012629
184700,mesh:D020840
254800,mesh:D005998
254800,mesh:D015810
254800,mesh:D000328
254800,mesh:D005387
254800,mesh:D011149
254800,mesh:D005091
254800,mesh:D007558
254800,mesh:D016133
254800,mesh:D014960
254800,mesh:D003241
254800,mesh:D008969
254800,mesh:D000595
254800,mesh:D006579
254800,mesh:D002874
254800,mesh:D006801
254800,mesh:D017384
254800,mesh:D010641
254800,mesh:D001483
254800,mesh:D017931
254800,mesh:D008810
254800,mesh:D018895
254800,mesh:D005819
254800,mesh:D020869
254800,mesh:D010525
254800,mesh:D017668
254800,mesh:D005838
254800,mesh:D012326
254800,mesh:D004195
254800,mesh:D000293
254800,mesh:D018388
254800,mesh:D011110
254800,mesh:D015183
254800,mesh:D010375
254800,mesh:D014617
254800,mesh:D011487
254800,mesh:D015139
254800,mesh:D003001
254800,mesh:D001921
254800,mesh:D008958
254800,mesh:D000818
254800,mesh:D008875
254800,mesh:D014644
254800,mesh:D000368
254800,mesh:D005799
254800,mesh:D051379
254800,mesh:D019943
254800,mesh:D004252
254800,mesh:D008040
254800,mesh:D020411
254800,mesh:D009154
254800,mesh:D006239
254800,mesh:D012016
254800,mesh:D002648
254800,mesh:D016368
254800,mesh:D020125
254800,mesh:D000367
254800,mesh:D005808
254800,mesh:D001284
254800,mesh:D008815
254800,mesh:D004569
254800,mesh:D018807
254800,mesh:D007557
254800,mesh:D015345
254800,mesh:D000483
254800,mesh:D004247
254800,mesh:D011995
254800,mesh:D017354
254800,mesh:D008126
254800,mesh:D012091
254800,mesh:D018703
254800,mesh:D013548
254800,mesh:D018450
254800,mesh:D012689
254800,mesh:D005796
254800,mesh:D010672
254800,mesh:D006025
254800,mesh:D018345
254800,mesh:D008957
254800,mesh:D000927
254800,mesh:D002891
254800,mesh:D003937
254800,mesh:D012333
254800,mesh:D013997
254800,mesh:D007438
254800,mesh:D018912
254800,mesh:D008099
254800,mesh:D015870
254800,mesh:D046911
254800,mesh:D009044
254800,mesh:D008854
254800,mesh:D009679
254800,mesh:D006651
254800,mesh:D001927
254800,mesh:D012313
254800,mesh:D011401
254800,mesh:D005786
254800,mesh:D012867
254800,mesh:D003433
254800,mesh:D004576
254800,mesh:D001706
254800,mesh:D017209
254800,mesh:D002531
254800,mesh:D005074
