?diseaseid	?hpoid
"615631"	"0000980"
"615631"	"0001923"
"615631"	"0010972"
"615631"	"0011273"
"615631"	"0004447"
"615631"	"0012132"
"615632"	"0000006"
"615632"	"0001822"
"615632"	"0000962"
"615632"	"0009771"
"615632"	"0003040"
"615632"	"0003474"
"615632"	"0003390"
"615632"	"0002754"
"615632"	"0002600"
"615633"	"0000028"
"615633"	"0001156"
"615633"	"0000007"
"615633"	"0003026"
"615633"	"0000750"
"615633"	"0001513"
"615633"	"0000121"
"615633"	"0000774"
"615633"	"0002205"
"615633"	"0001561"
"615633"	"0001591"
"615633"	"0000510"
"615633"	"0002093"
"615633"	"0000895"
"615633"	"0100259"
"615633"	"0000888"
"615633"	"0006644"
"615636"	"0000486"
"615636"	"0000508"
"615636"	"0000007"
"615636"	"0001249"
"615636"	"0001263"
"615636"	"0001290"
"615636"	"0002079"
"615636"	"0001251"
"615636"	"0007291"
"615636"	"0003828"
"615636"	"0000107"
"615636"	"0000407"
"615636"	"0000528"
"615636"	"0002094"
"615636"	"0002104"
"615636"	"0000657"
"615636"	"0003577"
"615636"	"0001591"
"615636"	"0000488"
"615636"	"0002089"
"615636"	"0002365"
"615636"	"0002085"
"615636"	"0011933"
"615636"	"0009932"
"615636"	"0004719"
"615637"	"0000494"
"615637"	"0000007"
"615637"	"0001249"
"615637"	"0001250"
"615637"	"0001263"
"615637"	"0001290"
"615637"	"0002007"
"615637"	"0000303"
"615637"	"0004209"
"615637"	"0000455"
"615637"	"0000739"
"615637"	"0000278"
"615637"	"0000256"
"615637"	"0003577"
"615637"	"0030799"
"615637"	"0000733"
"615643"	"0000007"
"615643"	"0001265"
"615643"	"0000716"
"615643"	"0003676"
"615643"	"0001268"
"615643"	"0001260"
"615643"	"0001761"
"615643"	"0002063"
"615643"	"0002067"
"615643"	"0003693"
"615643"	"0002313"
"615643"	"0000722"
"615643"	"0002180"
"615643"	"0007002"
"615643"	"0040083"
"615643"	"0002376"
"615643"	"0002510"
"615643"	"0012048"
"615649"	"0000006"
"615649"	"0000365"
"615651"	"0000007"
"615651"	"0002315"
"615651"	"0002066"
"615651"	"0002070"
"615651"	"0001138"
"615651"	"0002352"
"615651"	"0001123"
"615651"	"0000532"
"615654"	"0000006"
"615654"	"0000360"
"615654"	"0000365"
"615656"	"0000175"
"615656"	"0000316"
"615656"	"0001627"
"615656"	"0000006"
"615656"	"0001249"
"615656"	"0001250"
"615656"	"0001263"
"615656"	"0001290"
"615656"	"0001251"
"615656"	"0000337"
"615656"	"0001357"
"615656"	"0000750"
"615656"	"0040082"
"615656"	"0002312"
"615656"	"0003829"
"615656"	"0000729"
"615656"	"0000722"
"615656"	"0007018"
"615656"	"0011968"
"615656"	"0001238"
"615658"	"0000007"
"615658"	"0000648"
"615658"	"0002540"
"615658"	"0001258"
"615658"	"0001347"
"615658"	"0000572"
"615658"	"0003487"
"615658"	"0003474"
"615658"	"0007141"
"615663"	"0000028"
"615663"	"0000431"
"615663"	"0000508"
"615663"	"0001371"
"615663"	"0000007"
"615663"	"0000568"
"615663"	"0001250"
"615663"	"0002079"
"615663"	"0000248"
"615663"	"0000294"
"615663"	"0000648"
"615663"	"0000160"
"615663"	"0001007"
"615663"	"0001272"
"615663"	"0000490"
"615663"	"0002120"
"615663"	"0005484"
"615663"	"0010864"
"615663"	"0000501"
"615663"	"0000482"
"615663"	"0000054"
"615663"	"0003199"
"615663"	"0000519"
"615663"	"0000046"
"615663"	"0008734"
"615663"	"0008850"
"615663"	"0002510"
"615663"	"0007095"
"615665"	"0001159"
"615665"	"0000007"
"615665"	"0000568"
"615665"	"0001263"
"615665"	"0001162"
"615665"	"0001511"
"615665"	"0000089"
"615665"	"0001999"
"615665"	"0000589"
"615665"	"0000550"
"615665"	"0002419"
"615665"	"0007973"
"615668"	"0000343"
"615668"	"0000508"
"615668"	"0000006"
"615668"	"0000565"
"615668"	"0001249"
"615668"	"0001250"
"615668"	"0001263"
"615668"	"0001290"
"615668"	"0000347"
"615668"	"0000750"
"615668"	"0001510"
"615668"	"0000448"
"615668"	"0001519"
"615668"	"0000358"
"615668"	"0010511"
"615668"	"0002615"
"615668"	"0000637"
"615668"	"0000331"
"615668"	"0100807"
"615668"	"0009765"
"615668"	"0002003"
"615668"	"0045082"
"615670"	"0000006"
"615670"	"0003828"
"615670"	"0003829"
"615670"	"0100008"
"615670"	"0010302"
"615673"	"0000508"
"615673"	"0000602"
"615673"	"0000007"
"615673"	"0000252"
"615673"	"0001270"
"615673"	"0001251"
"615673"	"0000648"
"615673"	"0001328"
"615673"	"0001332"
"615673"	"0001337"
"615673"	"0003477"
"615673"	"0003236"
"615673"	"0003701"
"615673"	"0002071"
"615673"	"0002072"
"615673"	"0002355"
"615673"	"0002310"
"615673"	"0009046"
"615674"	"0000006"
"615674"	"0007441"
"615681"	"0000007"
"615681"	"0003202"
"615681"	"0003676"
"615681"	"0001257"
"615681"	"0001260"
"615681"	"0001347"
"615681"	"0003487"
"615681"	"0002061"
"615681"	"0001317"
"615681"	"0002355"
"615681"	"0002943"
"615681"	"0002064"
"615681"	"0002169"
"615681"	"0006844"
"615681"	"0030051"
"615683"	"0000007"
"615683"	"0001762"
"615683"	"0000252"
"615683"	"0001249"
"615683"	"0002342"
"615683"	"0000718"
"615683"	"0003202"
"615683"	"0001260"
"615683"	"0001258"
"615683"	"0001288"
"615683"	"0000519"
"615683"	"0000823"
"615683"	"0002500"
"615685"	"0000007"
"615685"	"0002540"
"615685"	"0001271"
"615685"	"0001258"
"615685"	"0003438"
"615685"	"0000763"
"615685"	"0002355"
"615685"	"0012407"
"615685"	"0007083"
"615686"	"0000007"
"615686"	"0002079"
"615686"	"0004322"
"615686"	"0003202"
"615686"	"0001258"
"615686"	"0001347"
"615686"	"0031936"
"615686"	"0002518"
"615686"	"0012407"
"615688"	"0000602"
"615688"	"0002240"
"615688"	"0000007"
"615688"	"0000822"
"615688"	"0000965"
"615688"	"0001251"
"615688"	"0002315"
"615688"	"0009830"
"615688"	"0003828"
"615688"	"0000648"
"615688"	"0001744"
"615688"	"0001297"
"615688"	"0001894"
"615688"	"0002617"
"615688"	"0002027"
"615688"	"0025343"
"615688"	"0001945"
"615688"	"0001369"
"615688"	"0012219"
"615688"	"0030880"
"615688"	"0002721"
"615688"	"0002633"
"615688"	"0001974"
"615688"	"0002910"
"615688"	"0000713"
"615688"	"0003326"
"615688"	"0001903"
"615688"	"0002381"
"615688"	"0002301"
"615688"	"0001882"
"615688"	"0004313"
"615688"	"0000979"
"615688"	"0012490"
"615696"	"0000006"
"615696"	"0025092"
"615696"	"0025114"
"615703"	"0000007"
"615703"	"0000822"
"615703"	"0001249"
"615703"	"0000789"
"615703"	"0001513"
"615703"	"0001635"
"615703"	"0000027"
"615703"	"0000798"
"615703"	"0001658"
"615703"	"0002155"
"615703"	"0003233"
"615703"	"0003124"
"615703"	"0000855"
"615703"	"0005978"
"615703"	"0003141"
"615703"	"0001397"
"615703"	"0005181"
"615704"	"0002240"
"615704"	"0000006"
"615704"	"0001596"
"615704"	"0002650"
"615704"	"0003202"
"615704"	"0000518"
"615704"	"0002164"
"615704"	"0000966"
"615704"	"0001324"
"615704"	"0003236"
"615704"	"0002206"
"615704"	"0000823"
"615704"	"0001029"
"615704"	"0001055"
"615705"	"0000007"
"615705"	"0001249"
"615705"	"0001250"
"615705"	"0001270"
"615705"	"0001251"
"615705"	"0000639"
"615705"	"0001272"
"615705"	"0001265"
"615705"	"0003676"
"615705"	"0001260"
"615705"	"0001347"
"615705"	"0002317"
"615706"	"0000007"
"615706"	"0000347"
"615706"	"0000193"
"615706"	"0000293"
"615706"	"0000278"
"615706"	"0000402"
"615706"	"0000162"
"615706"	"0008513"
"615706"	"0008751"
"615706"	"0030022"
"615707"	"0000007"
"615707"	"0000403"
"615707"	"0002721"
"615707"	"0011108"
"615709"	"0000007"
"615709"	"0003468"
"615709"	"0003577"
"615709"	"0010305"
"615710"	"0000007"
"615710"	"0001511"
"615710"	"0002566"
"615710"	"0002014"
"615710"	"0002247"
"615710"	"0002904"
"615710"	"0005912"
"615710"	"0001545"
"615710"	"0002024"
"615710"	"0002594"
"615710"	"0011467"
"615710"	"0001734"
"615710"	"0003074"
"615710"	"0011985"
"615710"	"0005235"
"615715"	"0000007"
"615715"	"0000252"
"615715"	"0001873"
"615715"	"0001319"
"615715"	"0001903"
"615715"	"0005528"
"615715"	"0001882"
"615716"	"0000175"
"615716"	"0000316"
"615716"	"0000431"
"615716"	"0000007"
"615716"	"0000252"
"615716"	"0001249"
"615716"	"0001250"
"615716"	"0001263"
"615716"	"0001290"
"615716"	"0000455"
"615716"	"0000219"
"615716"	"0001510"
"615716"	"0002540"
"615716"	"0003593"
"615716"	"0003155"
"615716"	"0000582"
"615716"	"0010804"
"615716"	"0003763"
"615716"	"0004305"
"615721"	"0000007"
"615721"	"0001582"
"615721"	"0002089"
"615721"	"0002009"
"615722"	"0000486"
"615722"	"0000006"
"615722"	"0001249"
"615722"	"0001263"
"615722"	"0000648"
"615722"	"0001182"
"615722"	"0000639"
"615722"	"0007663"
"615722"	"0001123"
"615722"	"0000543"
"615722"	"0100704"
"615723"	"0000007"
"615723"	"0000837"
"615723"	"0008209"
"615723"	"0000786"
"615723"	"0100615"
"615724"	"0000007"
"615724"	"0000141"
"615724"	"0000837"
"615724"	"0008209"
"615725"	"0000007"
"615725"	"0000662"
"615725"	"0000510"
"615725"	"0001123"
"615725"	"0001105"
"615726"	"0000982"
"615726"	"0008404"
"615726"	"0000975"
"615726"	"0000230"
"615726"	"0002745"
"615726"	"0200040"
"615726"	"0008401"
"615726"	"0010765"
"615726"	"0000221"
"615726"	"0007556"
"615726"	"0040181"
"615728"	"0000006"
"615728"	"0000982"
"615728"	"0008404"
"615728"	"0012035"
"615731"	"0000175"
"615731"	"0000007"
"615731"	"0000347"
"615731"	"0001270"
"615731"	"0003828"
"615731"	"0000218"
"615731"	"0002650"
"615731"	"0001324"
"615731"	"0000774"
"615731"	"0002804"
"615731"	"0001623"
"615731"	"0001989"
"615731"	"0002093"
"615735"	"0000006"
"615735"	"0025092"
"615735"	"0000982"
"615744"	"0000006"
"615744"	"0001249"
"615744"	"0001263"
"615744"	"0002373"
"615744"	"0010819"
"615744"	"0002133"
"615744"	"0200134"
"615744"	"0002121"
"615744"	"0006813"
"615745"	"0000007"
"615745"	"0001638"
"615745"	"0001297"
"615745"	"0025478"
"615745"	"0200127"
"615745"	"0002094"
"615745"	"0001962"
"615745"	"0003238"
"615745"	"0001662"
"615745"	"0001692"
"615745"	"0100699"
"615745"	"0006698"
"615749"	"0000006"
"615750"	"0000007"
"615750"	"0000822"
"615750"	"0000965"
"615750"	"0001250"
"615750"	"0003828"
"615750"	"0000802"
"615750"	"0001269"
"615750"	"0002015"
"615750"	"0030880"
"615750"	"0002140"
"615750"	"0002571"
"615751"	"0000007"
"615751"	"0001263"
"615751"	"0003828"
"615751"	"0001942"
"615751"	"0001943"
"615751"	"0002151"
"615751"	"0003128"
"615751"	"0001254"
"615751"	"0002789"
"615751"	"0001987"
"615751"	"0001950"
"615751"	"0002919"
"615751"	"0001993"
"615751"	"0003348"
"615752"	"0000007"
"615752"	"0001249"
"615752"	"0001250"
"615752"	"0002463"
"615752"	"0012650"
"615758"	"0000007"
"615758"	"0001508"
"615758"	"0002014"
"615758"	"0003593"
"615758"	"0002960"
"615758"	"0002205"
"615758"	"0002721"
"615758"	"0005407"
"615758"	"0012490"
"615760"	"0000007"
"615760"	"0000252"
"615760"	"0001263"
"615760"	"0001290"
"615760"	"0002079"
"615760"	"0002119"
"615760"	"0000369"
"615760"	"0000286"
"615760"	"0002059"
"615760"	"0003429"
"615760"	"0003676"
"615760"	"0001347"
"615760"	"0006855"
"615760"	"0000358"
"615760"	"0000341"
"615760"	"0000601"
"615760"	"0000340"
"615760"	"0009879"
"615760"	"0002133"
"615760"	"0000253"
"615761"	"0000028"
"615761"	"0000463"
"615761"	"0000486"
"615761"	"0000006"
"615761"	"0001249"
"615761"	"0001263"
"615761"	"0000248"
"615761"	"0000347"
"615761"	"0005280"
"615761"	"0000678"
"615761"	"0002650"
"615761"	"0000047"
"615761"	"0000664"
"615761"	"0000219"
"615761"	"0000319"
"615761"	"0000750"
"615761"	"0000545"
"615761"	"0002307"
"615761"	"0002808"
"615761"	"0000483"
"615761"	"0000582"
"615761"	"0003307"
"615761"	"0002714"
"615761"	"0000722"
"615763"	"0000006"
"615763"	"0001250"
"615763"	"0001263"
"615763"	"0001290"
"615763"	"0002079"
"615763"	"0002119"
"615763"	"0002539"
"615763"	"0003828"
"615763"	"0009879"
"615763"	"0002365"
"615763"	"0002521"
"615767"	"0000007"
"615767"	"0001508"
"615767"	"0001510"
"615767"	"0003593"
"615767"	"0002037"
"615767"	"0002205"
"615767"	"0002721"
"615767"	"0002028"
"615767"	"0004313"
"615768"	"0000007"
"615768"	"0000135"
"615768"	"0000639"
"615768"	"0001272"
"615768"	"0100543"
"615768"	"0003676"
"615768"	"0001257"
"615768"	"0001260"
"615768"	"0001337"
"615768"	"0000544"
"615768"	"0002070"
"615768"	"0002078"
"615768"	"0002317"
"615768"	"0001321"
"615768"	"0011448"
"615770"	"0000007"
"615770"	"0005110"
"615770"	"0004749"
"615771"	"0000006"
"615771"	"0000252"
"615771"	"0000568"
"615771"	"0001263"
"615771"	"0002126"
"615771"	"0002539"
"615771"	"0001251"
"615771"	"0000750"
"615771"	"0003577"
"615771"	"0001321"
"615771"	"0002365"
"615771"	"0007973"
"615774"	"0000007"
"615774"	"0000789"
"615777"	"0000175"
"615777"	"0000343"
"615777"	"0000954"
"615777"	"0001388"
"615777"	"0001763"
"615777"	"0000007"
"615777"	"0000767"
"615777"	"0000768"
"615777"	"0001249"
"615777"	"0001290"
"615777"	"0005280"
"615777"	"0011304"
"615777"	"0012368"
"615777"	"0004322"
"615777"	"0009803"
"615777"	"0010049"
"615777"	"0000311"
"615777"	"0003026"
"615777"	"0000774"
"615777"	"0000520"
"615777"	"0002673"
"615777"	"0000894"
"615777"	"0001769"
"615777"	"0004482"
"615777"	"0003016"
"615777"	"0000592"
"615777"	"0002656"
"615777"	"0001956"
"615777"	"0004233"
"615777"	"0001863"
"615779"	"0000006"
"615779"	"0001629"
"615779"	"0001636"
"615779"	"0001650"
"615779"	"0004383"
"615779"	"0001680"
"615779"	"0006695"
"615780"	"0000007"
"615780"	"0001133"
"615780"	"0000580"
"615780"	"0000510"
"615780"	"0000550"
"615785"	"0000006"
"615785"	"0025092"
"615785"	"0000969"
"615785"	"0040009"
"615789"	"0000463"
"615789"	"0001156"
"615789"	"0000007"
"615789"	"0001762"
"615789"	"0000252"
"615789"	"0002007"
"615789"	"0005280"
"615789"	"0000348"
"615789"	"0003510"
"615789"	"0000506"
"615789"	"0000938"
"615789"	"0004823"
"615789"	"0000520"
"615789"	"0009882"
"615789"	"0001903"
"615789"	"0001518"
"615789"	"0000535"
"615789"	"0002719"
"615789"	"0005590"
"615789"	"0012736"
"615802"	"0000007"
"615802"	"0000252"
"615802"	"0001249"
"615802"	"0001250"
"615802"	"0001263"
"615802"	"0002079"
"615802"	"0000470"
"615802"	"0004322"
"615802"	"0000154"
"615802"	"0002059"
"615802"	"0001257"
"615802"	"0001344"
"615802"	"0000400"
"615802"	"0000512"
"615802"	"0000164"
"615802"	"0001319"
"615802"	"0000556"
"615802"	"0001321"
"615802"	"0100704"
"615802"	"0012448"
"615803"	"0000028"
"615803"	"0000431"
"615803"	"0000007"
"615803"	"0000565"
"615803"	"0001250"
"615803"	"0001263"
"615803"	"0002079"
"615803"	"0002119"
"615803"	"0000218"
"615803"	"0003196"
"615803"	"0002553"
"615803"	"0000527"
"615803"	"0000219"
"615803"	"0000639"
"615803"	"0000817"
"615803"	"0001510"
"615803"	"0001257"
"615803"	"0001347"
"615803"	"0001344"
"615803"	"0002120"
"615803"	"0000430"
"615803"	"0000520"
"615803"	"0003577"
"615803"	"0000637"
"615803"	"0009879"
"615803"	"0001298"
"615803"	"0012448"
"615803"	"0000253"
"615807"	"0000007"
"615807"	"0000252"
"615807"	"0001249"
"615807"	"0001263"
"615807"	"0000347"
"615807"	"0000444"
"615807"	"0004322"
"615807"	"0002751"
"615807"	"0002176"
"615807"	"0000086"
"615809"	"0000494"
"615809"	"0000007"
"615809"	"0001250"
"615809"	"0001263"
"615809"	"0002079"
"615809"	"0002119"
"615809"	"0011800"
"615809"	"0000377"
"615809"	"0000648"
"615809"	"0001257"
"615809"	"0003477"
"615809"	"0000158"
"615809"	"0002120"
"615809"	"0000341"
"615809"	"0000188"
"615809"	"0100704"
"615809"	"0000297"
"615809"	"0008936"
"615809"	"0000253"
"615809"	"0002169"
"615812"	"0000006"
"615812"	"0000822"
"615812"	"0001297"
"615812"	"0001658"
"615812"	"0003124"
"615812"	"0012743"
"615812"	"0001956"
"615812"	"0005145"
"615816"	"0000007"
"615816"	"0001249"
"615816"	"0001263"
"615816"	"0001290"
"615816"	"0000405"
"615816"	"0001251"
"615816"	"0000218"
"615816"	"0002650"
"615816"	"0002099"
"615816"	"0001878"
"615816"	"0001265"
"615816"	"0000964"
"615816"	"0000407"
"615816"	"0100543"
"615816"	"0001260"
"615816"	"0001875"
"615816"	"0010783"
"615816"	"0002205"
"615816"	"0002721"
"615816"	"0003474"
"615816"	"0001888"
"615816"	"0003193"
"615816"	"0000793"
"615816"	"0200029"
"615816"	"0002110"
"615816"	"0040148"
"615817"	"0000007"
"615817"	"0001249"
"615817"	"0001263"
"615817"	"0004322"
"615817"	"0001257"
"615821"	"0000006"
"615821"	"0000982"
"615821"	"0001820"
"615821"	"0000989"
"615821"	"0010783"
"615821"	"0008404"
"615821"	"0001279"
"615821"	"0008064"
"615821"	"0001644"
"615821"	"0001649"
"615821"	"0030816"
"615821"	"0009804"
"615821"	"0001036"
"615821"	"0001808"
"615821"	"0002224"
"615824"	"0000028"
"615824"	"0000007"
"615824"	"0001250"
"615824"	"0001263"
"615824"	"0005280"
"615824"	"0000286"
"615824"	"0001511"
"615824"	"0000664"
"615824"	"0000718"
"615824"	"0000752"
"615824"	"0003593"
"615824"	"0000582"
"615824"	"0001319"
"615824"	"0001942"
"615824"	"0002049"
"615824"	"0100259"
"615824"	"0002465"
"615828"	"0000006"
"615828"	"0001249"
"615828"	"0001263"
"615828"	"0000303"
"615828"	"0000179"
"615828"	"0000718"
"615828"	"0000817"
"615828"	"0001288"
"615828"	"0002719"
"615828"	"0000960"
"615828"	"0000720"
"615828"	"0010804"
"615828"	"0011228"
"615829"	"0000316"
"615829"	"0000494"
"615829"	"0000006"
"615829"	"0000565"
"615829"	"0001249"
"615829"	"0001263"
"615829"	"0001290"
"615829"	"0002079"
"615829"	"0000347"
"615829"	"0005280"
"615829"	"0000369"
"615829"	"0001508"
"615829"	"0002870"
"615829"	"0025267"
"615829"	"0000582"
"615829"	"0001601"
"615829"	"0009879"
"615829"	"0012448"
"615829"	"0009909"
"615829"	"0006951"
"615830"	"0000006"
"615830"	"0000822"
"615830"	"0001596"
"615830"	"0001061"
"615830"	"0000938"
"615830"	"0000939"
"615830"	"0001007"
"615830"	"0000716"
"615830"	"0008221"
"615830"	"0003701"
"615830"	"0000978"
"615830"	"0000712"
"615830"	"0000819"
"615830"	"0001030"
"615830"	"0001579"
"615830"	"0004324"
"615830"	"0025383"
"615830"	"0500011"
"615833"	"0000007"
"615833"	"0001250"
"615833"	"0001263"
"615833"	"0001290"
"615833"	"0001276"
"615833"	"0011968"
"615833"	"0001558"
"615833"	"0012444"
"615833"	"0008936"
"615833"	"0200134"
"615834"	"0000316"
"615834"	"0000486"
"615834"	"0000494"
"615834"	"0000508"
"615834"	"0000006"
"615834"	"0000252"
"615834"	"0001249"
"615834"	"0001263"
"615834"	"0000248"
"615834"	"0000369"
"615834"	"0004322"
"615834"	"0002650"
"615834"	"0002553"
"615834"	"0000160"
"615834"	"0000574"
"615834"	"0000154"
"615834"	"0000717"
"615834"	"0000750"
"615834"	"0002808"
"615834"	"0000322"
"615834"	"0001999"
"615834"	"0002804"
"615834"	"0006184"
"615834"	"0012745"
"615834"	"0001276"
"615834"	"0001518"
"615834"	"0012810"
"615834"	"0012471"
"615834"	"0011968"
"615834"	"0100021"
"615834"	"0005274"
"615837"	"0000007"
"615837"	"0008619"
"615838"	"0000007"
"615838"	"0001249"
"615838"	"0001263"
"615838"	"0001290"
"615838"	"0002079"
"615838"	"0001251"
"615838"	"0001508"
"615838"	"0000639"
"615838"	"0001348"
"615838"	"0002059"
"615838"	"0003676"
"615838"	"0001260"
"615838"	"0001324"
"615838"	"0003678"
"615838"	"0000577"
"615838"	"0001288"
"615838"	"0000544"
"615838"	"0001903"
"615838"	"0002151"
"615838"	"0003128"
"615838"	"0001254"
"615838"	"0002878"
"615838"	"0001285"
"615838"	"0000543"
"615838"	"0002518"
"615838"	"0002376"
"615838"	"0001298"
"615841"	"0000007"
"615841"	"0000027"
"615842"	"0000007"
"615842"	"0000027"
"615846"	"0002240"
"615846"	"0000006"
"615846"	"0000252"
"615846"	"0001249"
"615846"	"0001250"
"615846"	"0001263"
"615846"	"0001290"
"615846"	"0003828"
"615846"	"0001511"
"615846"	"0001744"
"615846"	"0002059"
"615846"	"0002135"
"615846"	"0000100"
"615846"	"0001332"
"615846"	"0001873"
"615846"	"0001344"
"615846"	"0003829"
"615846"	"0000737"
"615846"	"0010702"
"615846"	"0001047"
"615846"	"0002633"
"615846"	"0000496"
"615846"	"0011968"
"615846"	"0001285"
"615846"	"0002376"
"615846"	"0008936"
"615848"	"0000006"
"615848"	"0003581"
"615848"	"0003829"
"615848"	"0002861"
"615849"	"0000028"
"615849"	"0000175"
"615849"	"0000204"
"615849"	"0000006"
"615849"	"0001263"
"615849"	"0011800"
"615849"	"0003828"
"615849"	"0004322"
"615849"	"0000135"
"615849"	"0000054"
"615849"	"0003829"
"615849"	"0000601"
"615849"	"0040075"
"615849"	"0000873"
"615849"	"0010627"
"615849"	"0011755"
"615849"	"0100259"
"615851"	"0001371"
"615851"	"0000007"
"615851"	"0001250"
"615851"	"0001263"
"615851"	"0002079"
"615851"	"0004322"
"615851"	"0002650"
"615851"	"0000939"
"615851"	"0001272"
"615851"	"0002059"
"615851"	"0002179"
"615851"	"0003593"
"615851"	"0003676"
"615851"	"0000737"
"615851"	"0001319"
"615851"	"0002187"
"615851"	"0002510"
"615851"	"0000253"
"615859"	"0000007"
"615859"	"0001250"
"615859"	"0001263"
"615859"	"0002079"
"615859"	"0000377"
"615859"	"0000294"
"615859"	"0000455"
"615859"	"0000506"
"615859"	"0000574"
"615859"	"0003593"
"615859"	"0000322"
"615859"	"0000341"
"615859"	"0000629"
"615859"	"0012471"
"615859"	"0002521"
"615859"	"0100704"
"615859"	"0012110"
"615859"	"0200134"
"615860"	"0000007"
"615860"	"0000548"
"615860"	"0000556"
"615861"	"0000007"
"615861"	"0012579"
"615861"	"0012588"
"615861"	"0031266"
"615862"	"0000486"
"615862"	"0000007"
"615862"	"0001249"
"615862"	"0000238"
"615862"	"0003774"
"615862"	"0004722"
"615862"	"0001396"
"615862"	"0001970"
"615862"	"0000092"
"615862"	"0006580"
"615862"	"0000090"
"615863"	"0000007"
"615863"	"0002014"
"615863"	"0002013"
"615863"	"0003124"
"615863"	"0003073"
"615863"	"0002243"
"615863"	"0011473"
"615863"	"0003077"
"615866"	"0030084"
"615866"	"0000006"
"615866"	"0000252"
"615866"	"0001249"
"615866"	"0005280"
"615866"	"0011800"
"615866"	"0000369"
"615866"	"0003189"
"615866"	"0004322"
"615866"	"0003196"
"615866"	"0001511"
"615866"	"0001256"
"615866"	"0002553"
"615866"	"0000527"
"615866"	"0000293"
"615866"	"0001510"
"615866"	"0000322"
"615866"	"0000430"
"615866"	"0001999"
"615866"	"0009882"
"615866"	"0012745"
"615866"	"0000358"
"615866"	"0000194"
"615866"	"0009891"
"615866"	"0000232"
"615866"	"0000998"
"615866"	"0012471"
"615866"	"0000331"
"615866"	"0005288"
"615866"	"0009929"
"615866"	"0011937"
"615871"	"0000006"
"615871"	"0001249"
"615871"	"0001251"
"615871"	"0000708"
"615871"	"0002373"
"615871"	"0200134"
"615872"	"0000007"
"615872"	"0000789"
"615872"	"0003676"
"615872"	"0002205"
"615872"	"0002110"
"615872"	"0012265"
"615872"	"0100750"
"615873"	"0000343"
"615873"	"0000431"
"615873"	"0000486"
"615873"	"0000494"
"615873"	"0000508"
"615873"	"0001388"
"615873"	"0001627"
"615873"	"0000006"
"615873"	"0001249"
"615873"	"0001250"
"615873"	"0001263"
"615873"	"0001290"
"615873"	"0004322"
"615873"	"0003196"
"615873"	"0000455"
"615873"	"0000280"
"615873"	"0000179"
"615873"	"0000154"
"615873"	"0000219"
"615873"	"0000319"
"615873"	"0000752"
"615873"	"0003593"
"615873"	"0001513"
"615873"	"0000505"
"615873"	"0000540"
"615873"	"0000687"
"615873"	"0011220"
"615873"	"0006288"
"615873"	"0009890"
"615873"	"0000232"
"615873"	"0000733"
"615873"	"0000368"
"615873"	"0200055"
"615873"	"0000824"
"615873"	"0002719"
"615873"	"0000729"
"615873"	"0000722"
"615873"	"0045025"
"615873"	"0011968"
"615873"	"0000625"
"615873"	"0002463"
"615877"	"0000486"
"615877"	"0001763"
"615877"	"0000007"
"615877"	"0000006"
"615877"	"0000568"
"615877"	"0008905"
"615877"	"0002342"
"615877"	"0000286"
"615877"	"0000047"
"615877"	"0000527"
"615877"	"0000639"
"615877"	"0000518"
"615877"	"0000482"
"615877"	"0000256"
"615877"	"0000528"
"615877"	"0011220"
"615877"	"0000589"
"615877"	"0009918"
"615877"	"0000629"
"615877"	"0000826"
"615877"	"0000647"
"615878"	"0000007"
"615878"	"0003676"
"615878"	"0001402"
"615878"	"0001406"
"615878"	"0001399"
"615878"	"0001409"
"615879"	"0000006"
"615879"	"0001249"
"615879"	"0001250"
"615879"	"0001631"
"615879"	"0002650"
"615879"	"0000098"
"615879"	"0000581"
"615879"	"0000311"
"615879"	"0001537"
"615879"	"0000256"
"615879"	"0045025"
"615881"	"0000006"
"615883"	"0001371"
"615883"	"0000006"
"615883"	"0003828"
"615883"	"0003677"
"615883"	"0003236"
"615883"	"0003701"
"615883"	"0003324"
"615883"	"0009027"
"615883"	"0000616"
"615883"	"0002901"
"615883"	"0002522"
"615883"	"0003306"
"615883"	"0002527"
"615885"	"0000006"
"615885"	"0002217"
"615885"	"0001006"
"615885"	"0011359"
"615885"	"0100840"
"615885"	"0200102"
"615887"	"0000007"
"615887"	"0000670"
"615887"	"0000705"
"615888"	"0000007"
"615888"	"0003593"
"615888"	"0000421"
"615888"	"0003010"
"615888"	"0003540"
"615889"	"0000007"
"615889"	"0006970"
"615889"	"0001251"
"615889"	"0000639"
"615889"	"0001272"
"615889"	"0000716"
"615889"	"0003676"
"615889"	"0001332"
"615889"	"0000726"
"615889"	"0001257"
"615889"	"0001260"
"615889"	"0001337"
"615889"	"0002186"
"615889"	"0008209"
"615889"	"0002180"
"615889"	"0002371"
"615889"	"0006980"
"615892"	"0000007"
"615895"	"0000508"
"615895"	"0002240"
"615895"	"0000007"
"615895"	"0003828"
"615895"	"0002650"
"615895"	"0001508"
"615895"	"0001510"
"615895"	"0000964"
"615895"	"0003676"
"615895"	"0003236"
"615895"	"0003701"
"615895"	"0002721"
"615895"	"0001644"
"615895"	"0002910"
"615895"	"0003326"
"615895"	"0002719"
"615895"	"0002716"
"615896"	"0000006"
"615896"	"0008070"
"615896"	"0000535"
"615896"	"0001006"
"615896"	"0002224"
"615897"	"0000007"
"615897"	"0004429"
"615897"	"0008348"
"615897"	"0002721"
"615897"	"0001888"
"615897"	"0030253"
"615897"	"0031691"
"615905"	"0000007"
"615905"	"0000252"
"615905"	"0001263"
