?diseaseid	?meshid
"277440"	D011994
"277440"	D014158
"277440"	D014162
"277440"	D014178
"277440"	D015342
"277440"	D051381
"277440"	D000911
"277440"	D001846
"277440"	D011248
"277440"	D012150
"277440"	D012279
"277440"	D017422
"277440"	D020125
"277440"	D003638
"277440"	D006131
"277440"	D008214
"277440"	D011863
"277440"	D030541
"277440"	D000469
"277440"	D005542
"277440"	D010012
"277440"	D008938
"277440"	D013250
"277440"	D003062
"277440"	D004351
"277440"	D002118
"277440"	D000242
"277440"	D006224
"277440"	D014421
"277440"	D002467
"277440"	D015252
"277440"	D005312
"277440"	D008213
"277440"	D002846
"277440"	D015533
"277440"	D004100
"277440"	D004872
"277440"	D006887
"277440"	D006996
"277440"	D010710
"277440"	D010758
"277440"	D014807
"277440"	D015502
"277440"	D008060
"277440"	D009838
"277440"	D003577
"277440"	D002135
"277440"	D002461
"277440"	D004790
"277440"	D015519
"277440"	D000042
"277440"	D007408
"277440"	D011955
"277440"	D002657
"277440"	D010018
"277440"	D013936
"277440"	D012873
"277440"	D010835
"277440"	D015675
"277440"	D007785
"277440"	D018167
"277440"	D011987
"277440"	D002117
"277440"	D007015
"277440"	D015090
"277440"	D053098
"277440"	D011869
"277440"	D006934
"277440"	D006962
"277440"	D009095
"277440"	D002482
"277440"	D002112
"277440"	D015650
"241519"	D002675
"241519"	D006801
"241519"	D013577
"241519"	D014057
"241519"	D007223
"241519"	D001921
"241519"	D005147
"241519"	D012279
"241519"	D006226
"241519"	D007674
"241519"	D002114
"241519"	D007015
"121200"	D000293
"121200"	D000328
"121200"	D002648
"121200"	D002675
"121200"	D005799
"121200"	D006801
"121200"	D008875
"121200"	D010375
"121200"	D013577
"121200"	D000368
"121200"	D000818
"121200"	D001483
"121200"	D004200
"121200"	D005190
"121200"	D005838
"121200"	D008040
"121200"	D008126
"121200"	D008957
"121200"	D010641
"121200"	D013997
"121200"	D016133
"121200"	D018076
"121200"	D020641
"121200"	D002869
"121200"	D002874
"121200"	D005500
"121200"	D007223
"121200"	D007231
"121200"	D009154
"121200"	D011379
"121200"	D016368
"121200"	D025063
"121200"	D001921
"121200"	D004252
"121200"	D004827
"121200"	D005192
"121200"	D001706
"121200"	D000595
"121200"	D003001
"121200"	D004247
"121200"	D004569
"121200"	D005091
"121200"	D005199
"121200"	D005819
"121200"	D005820
"121200"	D006239
"121200"	D008969
"121200"	D011995
"121200"	D015342
"121200"	D017353
"121200"	D002872
"121200"	D004277
"121200"	D007232
"121200"	D013116
"121200"	D015139
"121200"	D017422
"121200"	D010523
"121200"	D017386
"121200"	D018450
"121200"	D021141
"121200"	D016254
"121200"	D049673
"121200"	D017403
"121200"	D009865
"121200"	D018482
"121200"	D000831
"121200"	D002890
"121200"	D007074
"121200"	D011188
"121200"	D012640
"121200"	D000200
"121200"	D004576
"121200"	D016366
"121200"	D009838
"121200"	D011978
"121200"	D020440
"121200"	D004594
"121200"	D002461
"121200"	D004553
"121200"	D009523
"121200"	D002819
"121200"	D003294
"121200"	D014982
"121200"	D015221
"121200"	D009128
"121200"	D024642
"121200"	D010672
"121200"	D006255
"121200"	D010257
"121200"	D010372
"121200"	D013036
"121200"	D013945
"121200"	D013953
"121200"	D020385
"121200"	D020936
"121200"	D051658
"121200"	D051659
"143500"	D000293
"143500"	D000328
"143500"	D002648
"143500"	D002675
"143500"	D005799
"143500"	D006579
"143500"	D006801
"143500"	D008875
"143500"	D010375
"143500"	D000483
"143500"	D000818
"143500"	D001483
"143500"	D004195
"143500"	D005787
"143500"	D005838
"143500"	D010641
"143500"	D011401
"143500"	D012333
"143500"	D012737
"143500"	D013997
"143500"	D014644
"143500"	D016022
"143500"	D016133
"143500"	D017931
"143500"	D020641
"143500"	D003241
"143500"	D007231
"143500"	D008661
"143500"	D009154
"143500"	D004252
"143500"	D001706
"143500"	D000595
"143500"	D001692
"143500"	D002460
"143500"	D004247
"143500"	D005091
"143500"	D006720
"143500"	D007700
"143500"	D008099
"143500"	D008969
"143500"	D013624
"143500"	D014158
"143500"	D014162
"143500"	D015971
"143500"	D005878
"143500"	D009369
"143500"	D015870
"143500"	D004739
"143500"	D015152
"143500"	D016254
"143500"	D000135
"143500"	D004721
"143500"	D005966
"143500"	D016385
"143500"	D000520
"143500"	D007037
"143500"	D014166
"143500"	D000743
"143500"	D010634
"143500"	D005853
"143500"	D001482
"143500"	D001663
"143500"	D003201
"143500"	D010597
"143500"	D012680
"143500"	D024202
"143500"	D001769
"143500"	D002859
"143500"	D004905
"143500"	D006400
"143500"	D008107
"143500"	D009940
"143500"	D002458
"143500"	D004790
"143500"	D014316
"143500"	D005215
"143500"	D008111
"143500"	D004364
"143500"	D064420
"143500"	D000107
"143500"	D005964
"143500"	D012453
"143500"	D006506
"143500"	D008103
"143500"	D005978
"143500"	D000856
"143500"	D008247
"143500"	D002779
"143500"	D006933
"143500"	D002247
"143500"	D005965
"143500"	D007565
"143500"	D013448
"143500"	D003640
"143500"	D006527
"143500"	D007813
"143500"	D002427
"143500"	D006932
"143500"	D014453
"143500"	D001654
"143500"	D035181
"143500"	D000632
"143500"	D001646
"143500"	D001660
"143500"	D003414
"143500"	D007566
"143500"	D011167
"143500"	D013418
"208085"	D000015
"208085"	D002675
"208085"	D005808
"208085"	D006579
"208085"	D006801
"208085"	D010375
"208085"	D013577
"208085"	D014960
"208085"	D005838
"208085"	D010641
"208085"	D015153
"208085"	D003241
"208085"	D007223
"208085"	D007231
"208085"	D007668
"208085"	D008958
"208085"	D009154
"208085"	D002540
"208085"	D004252
"208085"	D057809
"208085"	D000595
"208085"	D002460
"208085"	D004591
"208085"	D008099
"208085"	D008969
"208085"	D017354
"208085"	D017422
"208085"	D008279
"208085"	D008565
"208085"	D002352
"208085"	D011506
"208085"	D022821
"208085"	D002884
"208085"	D002479
"208085"	D007674
"208085"	D010957
"208085"	D012529
"208085"	D008062
"208085"	D021381
"208085"	D033921
"208085"	D056726
"208085"	D007678
"208085"	D002780
"208085"	D008107
"208085"	D001707
"208085"	D007684
"208085"	D051437
"208085"	D001176
"208085"	D000141
"208085"	D001851
"208085"	D050723
"208085"	D025202
"208085"	D011169
"208085"	D002779
"208085"	D015499
"208085"	D008561
"208085"	D050600
"218800"	D000015
"218800"	D000293
"218800"	D000328
"218800"	D002648
"218800"	D002675
"218800"	D004392
"218800"	D005808
"218800"	D006579
"218800"	D006801
"218800"	D008875
"218800"	D010375
"218800"	D013577
"218800"	D000256
"218800"	D000368
"218800"	D000818
"218800"	D001483
"218800"	D004195
"218800"	D008957
"218800"	D012333
"218800"	D013997
"218800"	D014644
"218800"	D015151
"218800"	D016133
"218800"	D051379
"218800"	D002869
"218800"	D002874
"218800"	D003241
"218800"	D005826
"218800"	D007223
"218800"	D007231
"218800"	D007668
"218800"	D008854
"218800"	D009154
"218800"	D009626
"218800"	D011379
"218800"	D012042
"218800"	D012689
"218800"	D016368
"218800"	D025063
"218800"	D001921
"218800"	D002540
"218800"	D005147
"218800"	D008168
"218800"	D008607
"218800"	D012313
"218800"	D000595
"218800"	D000906
"218800"	D004247
"218800"	D004569
"218800"	D005091
"218800"	D006720
"218800"	D007527
"218800"	D008099
"218800"	D008969
"218800"	D009206
"218800"	D014158
"218800"	D017208
"218800"	D051381
"218800"	D000911
"218800"	D002872
"218800"	D005071
"218800"	D006128
"218800"	D008526
"218800"	D008807
"218800"	D012106
"218800"	D013116
"218800"	D015316
"218800"	D015870
"218800"	D004194
"218800"	D002493
"218800"	D002531
"218800"	D008967
"218800"	D015183
"218800"	D017668
"218800"	D018450
"218800"	D007361
"218800"	D008137
"218800"	D015152
"218800"	D008970
"218800"	D011817
"218800"	D002882
"218800"	D003131
"218800"	D007567
"218800"	D013045
"218800"	D013950
"218800"	D014184
"218800"	D015345
"218800"	D015723
"218800"	D016031
"218800"	D004926
"218800"	D010634
"218800"	D001663
"218800"	D003433
"218800"	D011919
"218800"	D011922
"218800"	D006854
"218800"	D004035
"218800"	D017930
"218800"	D001479
"218800"	D005947
"218800"	D007120
"218800"	D009461
"218800"	D010956
"218800"	D001616
"218800"	D009420
"218800"	D004341
"218800"	D004790
"218800"	D013379
"218800"	D008748
"218800"	D001647
"218800"	D017690
"218800"	D014556
"218800"	D002421
"218800"	D000956
"218800"	D005964
"218800"	D004899
"218800"	D008862
"218800"	D013788
"218800"	D006933
"218800"	D007763
"218800"	D005965
"218800"	D007565
"218800"	D007108
"218800"	D015262
"218800"	D012980
"218800"	D005704
"218800"	D006932
"218800"	D014453
"218800"	D001654
"218800"	D003414
"218800"	D002792
"218800"	D011559
"218800"	D008665
"218800"	D006262
"218800"	D012459
"218800"	D010530
"218800"	D007647
"218800"	D006419
"218800"	D001925
"218800"	D006701
"218800"	D006602
"218800"	D008610
"218800"	D010789
"218800"	D011911
"218800"	D014325
"237450"	D000293
"237450"	D002648
"237450"	D005808
"237450"	D006579
"237450"	D006801
"237450"	D008875
"237450"	D010375
"237450"	D000818
"237450"	D010641
"237450"	D051379
"237450"	D018345
"237450"	D004252
"237450"	D008099
"237450"	D008800
"237450"	D000743
"237450"	D001663
"237450"	D010679
"237450"	D008111
"237450"	D002854
"237450"	D006933
"237450"	D003306
"237450"	D007565
"237450"	D011166
"237450"	D013448
"237450"	D007566
"237450"	D027361
"237450"	D029362
"237500"	D000293
"237500"	D000328
"237500"	D002648
"237500"	D002675
"237500"	D005808
"237500"	D006579
"237500"	D006801
"237500"	D008875
"237500"	D010375
"237500"	D000368
"237500"	D000369
"237500"	D000818
"237500"	D001483
"237500"	D002478
"237500"	D002784
"237500"	D004195
"237500"	D005838
"237500"	D008957
"237500"	D010641
"237500"	D011110
"237500"	D011247
"237500"	D012333
"237500"	D015153
"237500"	D016133
"237500"	D017931
"237500"	D018076
"237500"	D020133
"237500"	D051379
"237500"	D002874
"237500"	D003241
"237500"	D003937
"237500"	D007223
"237500"	D007231
"237500"	D009154
"237500"	D016368
"237500"	D004252
"237500"	D001706
"237500"	D011485
"237500"	D000595
"237500"	D001692
"237500"	D003001
"237500"	D005091
"237500"	D005796
"237500"	D006720
"237500"	D007527
"237500"	D008099
"237500"	D008969
"237500"	D014018
"237500"	D014158
"237500"	D017207
"237500"	D017208
"237500"	D017354
"237500"	D051381
"237500"	D002462
"237500"	D007232
"237500"	D007438
"237500"	D008954
"237500"	D012756
"237500"	D015870
"237500"	D017422
"237500"	D017384
"237500"	D017404
"237500"	D000469
"237500"	D012326
"237500"	D015152
"237500"	D002879
"237500"	D004910
"237500"	D002352
"237500"	D008970
"237500"	D008543
"237500"	D005455
"237500"	D011817
"237500"	D016415
"237500"	D000255
"237500"	D002850
"237500"	D007567
"237500"	D013045
"237500"	D015723
"237500"	D005452
"237500"	D010858
"237500"	D001798
"237500"	D001663
"237500"	D006528
"237500"	D008113
"237500"	D011922
"237500"	D001211
"237500"	D007585
"237500"	D026901
"237500"	D007557
"237500"	D008062
"237500"	D008856
"237500"	D018528
"237500"	D018613
"237500"	D013347
"237500"	D001777
"237500"	D015321
"237500"	D000005
"237500"	D000882
"237500"	D001711
"237500"	D014316
"237500"	D007536
"237500"	D007492
"237500"	D008111
"237500"	D000838
"237500"	D004578
"237500"	D017136
"237500"	D008545
"237500"	D010860
"237500"	D004364
"237500"	D020168
"237500"	D001219
"237500"	D006933
"237500"	D027321
"237500"	D004347
"237500"	D027425
"237500"	D003306
"237500"	D007565
"237500"	D011166
"237500"	D013448
"237500"	D001648
"237500"	D000352
"237500"	D006932
"237500"	D001654
"237500"	D007425
"237500"	D001646
"237500"	D007566
"237500"	D018432
"237500"	D016623
"237500"	D017997
"608217"	D000328
"608217"	D006801
"608217"	D010375
"608217"	D007223
"608217"	D007231
"608217"	D002871
"608217"	D007621
"608217"	D017404
"608217"	D002895
"608217"	D007446
"608217"	D019457
"608217"	D020936
"261515"	D000015
"261515"	D002648
"261515"	D002675
"261515"	D005532
"261515"	D006228
"261515"	D006579
"261515"	D006801
"261515"	D013577
"261515"	D014960
"261515"	D001483
"261515"	D002478
"261515"	D005838
"261515"	D010641
"261515"	D011247
"261515"	D012333
"261515"	D012867
"261515"	D014057
"261515"	D015151
"261515"	D015153
"261515"	D015331
"261515"	D016133
"261515"	D017931
"261515"	D001842
"261515"	D003241
"261515"	D003937
"261515"	D005315
"261515"	D006831
"261515"	D007223
"261515"	D007231
"261515"	D007668
"261515"	D008661
"261515"	D008958
"261515"	D009132
"261515"	D009154
"261515"	D001921
"261515"	D001927
"261515"	D004252
"261515"	D008607
"261515"	D017809
"261515"	D005347
"261515"	D000595
"261515"	D001665
"261515"	D002460
"261515"	D002851
"261515"	D004569
"261515"	D005091
"261515"	D005969
"261515"	D007564
"261515"	D008099
"261515"	D008930
"261515"	D008969
"261515"	D012016
"261515"	D015971
"261515"	D017353
"261515"	D017354
"261515"	D044466
"261515"	D005998
"261515"	D007438
"261515"	D008017
"261515"	D011296
"261515"	D011795
"261515"	D014695
"261515"	D017422
"261515"	D020125
"261515"	D034381
"261515"	D006319
"261515"	D008214
"261515"	D008279
"261515"	D017384
"261515"	D012694
"261515"	D050505
"261515"	D009422
"261515"	D005455
"261515"	D007674
"261515"	D001774
"261515"	D012640
"261515"	D011115
"261515"	D012174
"261515"	D010084
"261515"	D011262
"261515"	D008401
"261515"	D008856
"261515"	D015415
"261515"	D017510
"261515"	D019084
"261515"	D019281
"261515"	D003605
"261515"	D001259
"261515"	D008107
"261515"	D000650
"261515"	D005816
"261515"	D002458
"261515"	D002374
"261515"	D020642
"261515"	D017433
"261515"	D010088
"261515"	D001647
"261515"	D010053
"261515"	D002915
"261515"	D004386
"261515"	D007536
"261515"	D003286
"261515"	D002524
"261515"	D002549
"261515"	D009097
"261515"	D013237
"261515"	D005227
"261515"	D007535
"261515"	D006059
"261515"	D002459
"261515"	D000326
"261515"	D015003
"261515"	D002849
"261515"	D008052
"261515"	D008830
"261515"	D000217
"261515"	D003066
"261515"	D042962
"261515"	D020675
"261515"	D005182
"261515"	D002793
"261515"	D015094
"261515"	D010168
"261515"	D018901
"261515"	D000101
"261515"	D000102
"261515"	D010831
"261515"	D010955
"261515"	D015211
"261515"	D006836
"261515"	D015067
"261515"	D064029
"261515"	D004746
"261515"	D063994
"115300"	D000328
"115300"	D002675
"115300"	D006801
"115300"	D001483
"115300"	D005822
"115300"	D014644
"115300"	D016133
"115300"	D017931
"115300"	D020641
"115300"	D009154
"115300"	D000595
"115300"	D004247
"115300"	D005091
"115300"	D006580
"115300"	D008969
"115300"	D011994
"115300"	D017386
"115300"	D007642
"115300"	D002850
"115300"	D010957
"115300"	D015894
"115300"	D008659
"115300"	D010858
"115300"	D055106
"115300"	D004032
"115300"	D012877
"115300"	D018929
"115300"	D002338
"115300"	D007408
"115300"	D014801
"115300"	D012177
"115300"	D014802
"115300"	D019207
"115300"	D024502
"115300"	D050559
"277350"	D002648
"277350"	D006801
"277350"	D008661
"277350"	D004952
"277350"	D002338
"277350"	D014801
"277350"	D014802
"248190"	D000293
"248190"	D000328
"248190"	D002648
"248190"	D002675
"248190"	D006801
"248190"	D008875
"248190"	D010375
"248190"	D013577
"248190"	D000818
"248190"	D051379
"248190"	D002874
"248190"	D007223
"248190"	D007668
"248190"	D007676
"248190"	D008958
"248190"	D009154
"248190"	D005124
"248190"	D002460
"248190"	D008969
"248190"	D011994
"248190"	D002878
"248190"	D008565
"248190"	D010281
"248190"	D002118
"248190"	D003103
"248190"	D006863
"248190"	D008274
"248190"	D004285
"248190"	D008275
"248190"	D007677
"248190"	D012162
"248190"	D000141
"248190"	D009397
"248190"	D002128
"248190"	D005919
"248190"	D007669
"248190"	D015499
"248190"	D057167
"248190"	D009800
"248190"	D000641
"248190"	D019108
"260480"	D000293
"260480"	D000328
"260480"	D002648
"260480"	D002675
"260480"	D006801
"260480"	D008875
"260480"	D013577
"260480"	D008040
"260480"	D012307
"260480"	D001706
"260480"	D006239
"260480"	D008099
"260480"	D002908
"260480"	D010179
"260480"	D006684
"260480"	D012859
"260480"	D003093
"260480"	D008105
"260480"	D008111
"260480"	D002761
"260480"	D012598
"260480"	D059810
"260480"	D010195
"260480"	D002758
"260480"	D015209
"212050"	D000293
"212050"	D000328
"212050"	D005808
"212050"	D006801
"212050"	D008875
"212050"	D010375
"212050"	D013577
"212050"	D000368
"212050"	D000369
"212050"	D000818
"212050"	D002478
"212050"	D008126
"212050"	D012333
"212050"	D020022
"212050"	D051379
"212050"	D003241
"212050"	D009154
"212050"	D018345
"212050"	D001927
"212050"	D004252
"212050"	D005192
"212050"	D015398
"212050"	D006720
"212050"	D015850
"212050"	D002908
"212050"	D055815
"212050"	D004700
"212050"	D018703
"212050"	D002170
"212050"	D007501
"212050"	D018389
"212050"	D007153
"212050"	D012882
"212050"	D013601
"212050"	D007113
"212050"	D053468
"212050"	D009504
"212050"	D014801
"212050"	D002179
"212050"	D011736
"212050"	D002175
"212050"	D002176
"212050"	D002178
"212050"	D002180
"212050"	D000352
"212050"	D002177
"212050"	D014005
"212050"	D016921
"212050"	D057899
"212050"	D058365
"602068"	D000328
"602068"	D002648
"602068"	D006801
"602068"	D000367
"602068"	D000818
"602068"	D004198
"602068"	D009679
"602068"	D013997
"602068"	D016207
"602068"	D051379
"602068"	D007199
"602068"	D008810
"602068"	D008807
"602068"	D011336
"602068"	D008264
"602068"	D018512
"602068"	D012367
"602068"	D018925
"602068"	D051193
"602068"	D001838
"602068"	D010588
"602068"	D018836
"602068"	D012330
"602068"	D051196
"602068"	D014171
"602068"	D007892
"602068"	D007897
"602068"	D016773
"602068"	D016774
"602068"	D018334
"602068"	D019199
"156190"	D000015
"156190"	D000328
"156190"	D002648
"156190"	D006801
"156190"	D010375
"156190"	D010641
"156190"	D003456
"156190"	D007223
"156190"	D009154
"156190"	D008607
"156190"	D002386
"156190"	D002906
"156190"	D014178
"156190"	D002872
"156190"	D002871
"156190"	D007498
"156190"	D007621
"156190"	D000550
"156190"	D002898
"156190"	D002312
"156190"	D020642
"156190"	D013036
"165150"	D000293
"165150"	D000328
"165150"	D002648
"165150"	D006801
"165150"	D013577
"165150"	D008607
"165150"	D005128
"165150"	D005158
"165150"	D005654
"165150"	D012164
"165150"	D014792
"165150"	D004576
"165150"	D009886
"165150"	D004596
"165150"	D002829
"165150"	D012598
"165150"	D012025
"165150"	D014063
"259050"	D000015
"259050"	D000293
"259050"	D000328
"259050"	D002648
"259050"	D006801
"259050"	D013577
"259050"	D010641
"259050"	D004431
"259050"	D001921
"259050"	D008607
"259050"	D002386
"259050"	D006197
"259050"	D001848
"259050"	D006849
"259050"	D009999
"259050"	D034381
"259050"	D007621
"259050"	D008279
"259050"	D017404
"259050"	D004426
"259050"	D019066
"259050"	D055815
"259050"	D002114
"259050"	D001938
"259050"	D012559
"259050"	D013736
"259050"	D009133
"259050"	D007859
"259050"	D009421
"259050"	D007596
"259050"	D004427
"259050"	D006177
"259050"	D016728
"259050"	D020323
"259050"	D019956
"259050"	D021362
"300232"	D000293
"300232"	D002675
"300232"	D006801
"300232"	D010375
"300232"	D014960
"300232"	D008040
"300232"	D010641
"300232"	D008607
"300232"	D017809
"300232"	D010009
"189600"	D000293
"189600"	D000328
"189600"	D002648
"189600"	D002675
"189600"	D005808
"189600"	D006801
"189600"	D008875
"189600"	D010375
"189600"	D000367
"189600"	D003241
"189600"	D009132
"189600"	D009333
"189600"	D010336
"189600"	D018482
"189600"	D005146
"189600"	D013518
"189600"	D013035
"189600"	D014103
"189600"	A
"607225"	D000293
"607225"	D000328
"607225"	D002648
"607225"	D002675
"607225"	D006579
"607225"	D006801
"607225"	D010375
"607225"	D000818
"607225"	D001483
"607225"	D008126
"607225"	D011110
"607225"	D011247
"607225"	D014057
"607225"	D015153
"607225"	D020641
"607225"	D003241
"607225"	D007223
"607225"	D007231
"607225"	D009154
"607225"	D012689
"607225"	D001921
"607225"	D004252
"607225"	D005192
"607225"	D005091
"607225"	D005819
"607225"	D006239
"607225"	D008969
"607225"	D013116
"607225"	D020125
"607225"	D030342
"607225"	D035781
"607225"	D008279
"607225"	D009460
"607225"	D017668
"607225"	D018450
"607225"	D002889
"607225"	D009687
"607225"	D017434
"607225"	D022821
"607225"	D018389
"607225"	D005060
"607225"	D018797
"607225"	D010243
"607225"	D000690
"607225"	D020662
"607225"	D024182
"607225"	D015419
"607225"	D009128
"607225"	D010154
"607225"	D004568
"607225"	D002547
"308350"	D000015
"308350"	D000293
"308350"	D000328
"308350"	D002648
"308350"	D002675
"308350"	D005145
"308350"	D005808
"308350"	D006801
"308350"	D008875
"308350"	D010375
"308350"	D013577
"308350"	D014960
"308350"	D000368
"308350"	D000818
"308350"	D001483
"308350"	D002478
"308350"	D004200
"308350"	D005190
"308350"	D005786
"308350"	D005838
"308350"	D008040
"308350"	D008126
"308350"	D008957
"308350"	D010641
"308350"	D011247
"308350"	D012189
"308350"	D014430
"308350"	D018895
"308350"	D051379
"308350"	D002874
"308350"	D005500
"308350"	D007223
"308350"	D007231
"308350"	D009154
"308350"	D011379
"308350"	D014157
"308350"	D001921
"308350"	D004252
"308350"	D004827
"308350"	D005192
"308350"	D008607
"308350"	D009123
"308350"	D000284
"308350"	D000595
"308350"	D004247
"308350"	D004569
"308350"	D005091
"308350"	D005819
"308350"	D005820
"308350"	D006239
"308350"	D006580
"308350"	D008969
"308350"	D009693
"308350"	D014018
"308350"	D014158
"308350"	D001284
"308350"	D002585
"308350"	D007360
"308350"	D020125
"308350"	D008214
"308350"	D008279
"308350"	D017384
"308350"	D017386
"308350"	D003582
"308350"	D012744
"308350"	D061085
"308350"	D002658
"308350"	D002880
"308350"	D001145
"308350"	D018398
"308350"	D011494
"308350"	D016189
"308350"	D005973
"308350"	D007273
"308350"	D011061
"308350"	D001321
"308350"	D003337
"308350"	D012640
"308350"	D000324
"308350"	D000409
"308350"	D005938
"308350"	D011241
"308350"	D010455
"308350"	D001479
"308350"	D001523
"308350"	D012729
"308350"	D013132
"308350"	D013226
"308350"	D029721
"308350"	D019680
"308350"	D013256
"308350"	D007859
"308350"	D009901
"308350"	D000959
"308350"	D008881
"308350"	D005801
"308350"	D007429
"308350"	D009898
"308350"	D020821
"308350"	D020300
"308350"	D009128
"308350"	D013575
"308350"	D020271
"308350"	D002998
"308350"	D005183
"308350"	D004831
"308350"	D005836
"308350"	D009798
"308350"	D013036
"308350"	D005837
"308350"	D014065
"308350"	D007087
"308350"	D003366
"308350"	D005991
"308350"	D008498
"308350"	D025064
"308350"	D038901
"308350"	D038744
"308350"	D010500
"605021"	D000328
"605021"	D002675
"605021"	D005808
"605021"	D006801
"605021"	D008875
"605021"	D010375
"605021"	D013577
"605021"	D000818
"605021"	D001483
"605021"	D005190
"605021"	D005786
"605021"	D008126
"605021"	D018895
"605021"	D051379
"605021"	D002874
"605021"	D007223
"605021"	D009154
"605021"	D002540
"605021"	D004252
"605021"	D008607
"605021"	D020690
"605021"	D011485
"605021"	D000595
"605021"	D006239
"605021"	D006720
"605021"	D008969
"605021"	D001369
"605021"	D002531
"605021"	D017668
"605021"	D007558
"605021"	D020869
"605021"	D055815
"605021"	D002352
"605021"	D050505
"605021"	D009474
"605021"	D002885
"605021"	D003072
"605021"	D016366
"605021"	D004828
"605021"	D048430
"605021"	D004831
"605021"	D020727
"607498"	D000328
"607498"	D006801
"607498"	D008875
"607498"	D010375
"607498"	D008040
"607498"	D008126
"607498"	D013548
"607498"	D004247
"607498"	D005819
"607498"	D006239
"607498"	D002896
"607498"	D020325
"607498"	D020326
"607501"	D005799
"607501"	D006801
"607501"	D008875
"607501"	D010375
"607501"	D008126
"607501"	D018895
"607501"	D002874
"607501"	D007558
"607501"	D002883
"607501"	D020326
"607508"	D006801
"607508"	D010375
"607508"	D000483
"607508"	D001483
"607508"	D002888
"607508"	D005838
"607508"	D008040
"607508"	D008126
"607508"	D015810
"607508"	D016022
"607508"	D017931
"607508"	D018740
"607508"	D018895
"607508"	D020022
"607508"	D020641
"607508"	D044465
"607508"	D002874
"607508"	D011485
"607508"	D004247
"607508"	D005819
"607508"	D015203
"607508"	D002887
"607508"	D018709
"607508"	D011972
"607508"	D020325
"607508"	D012984
"607508"	D015220
"607508"	D008881
"607508"	D022202
"607508"	D020326
"607516"	D000293
"607516"	D000328
"607516"	D006801
"607516"	D008875
"607516"	D010375
"607516"	D000368
"607516"	D000369
"607516"	D002888
"607516"	D008040
"607516"	D008126
"607516"	D010641
"607516"	D018740
"607516"	D018895
"607516"	D020022
"607516"	D002874
"607516"	D005192
"607516"	D005819
"607516"	D002878
"607516"	D005602
"607516"	D006429
"607516"	D008881
"600634"	D000293
"600634"	D000328
"600634"	D006579
"600634"	D006801
"600634"	D008875
"600634"	D010375
"600634"	D000368
"600634"	D005387
"600634"	D005787
"600634"	D007150
"600634"	D008126
"600634"	D015331
"600634"	D020022
"600634"	D020641
"600634"	D003937
"600634"	D009154
"600634"	D019683
"600634"	D005820
"600634"	D006239
"600634"	D008969
"600634"	D013006
"600634"	D018095
"600634"	D008279
"600634"	D017668
"600634"	D019656
"600634"	D020869
"600634"	D000236
"600634"	D010911
"600634"	D011506
"600634"	D015175
"600634"	D017678
"600634"	D020411
"600634"	D047908
"600634"	D049912
"600634"	D018491
"600634"	D000568
"600634"	D005687
"600634"	D006966
"102400"	D000328
"102400"	D006801
"102400"	D005385
"102400"	D012871
"102400"	D014034
"102400"	D001847
"102400"	D001862
"102400"	D002712
"102400"	D009784
"102400"	D010329
"102400"	D011108
"102400"	D011928
"102400"	D012446
"600803"	D000293
"600803"	D000328
"600803"	D006579
"600803"	D006801
"600803"	D008875
"600803"	D010375
"600803"	D013577
"600803"	D000367
"600803"	D000368
"600803"	D000369
"600803"	D000483
"600803"	D000818
"600803"	D001011
"600803"	D001483
"600803"	D002784
"600803"	D004200
"600803"	D005838
"600803"	D007150
"600803"	D008040
"600803"	D008076
"600803"	D010641
"600803"	D011110
"600803"	D011446
"600803"	D012307
"600803"	D012333
"600803"	D012737
"600803"	D013548
"600803"	D014430
"600803"	D014481
"600803"	D014644
"600803"	D015331
"600803"	D015994
"600803"	D016022
"600803"	D016133
"600803"	D020022
"600803"	D044465
"600803"	D051379
"600803"	D002874
"600803"	D005500
"600803"	D007422
"600803"	D009154
"600803"	D014157
"600803"	D014427
"600803"	D004252
"600803"	D001706
"600803"	D009765
"600803"	D013781
"600803"	D015992
"600803"	D004777
"600803"	D005091
"600803"	D007198
"600803"	D007199
"600803"	D008099
"600803"	D008800
"600803"	D008810
"600803"	D008815
"600803"	D008969
"600803"	D017353
"600803"	D017354
"600803"	D044466
"600803"	D044469
"600803"	D000886
"600803"	D001824
"600803"	D011248
"600803"	D011795
"600803"	D014429
"600803"	D015995
"600803"	D002908
"600803"	D020869
"600803"	D002897
"600803"	D055815
"600803"	D000273
"600803"	D013045
"600803"	D003276
"600803"	D003433
"600803"	D006630
"600803"	D008055
"600803"	D040641
"600803"	D004032
"600803"	D008809
"600803"	D005809
"600803"	D008806
"600803"	D008811
"600803"	D015233
"600803"	D015999
"600803"	D018528
"600803"	D002780
"600803"	D010743
"600803"	D004275
"600803"	D055028
"600803"	D006949
"600803"	D008107
"600803"	D000005
"600803"	D008074
"600803"	D006760
"600803"	D001647
"600803"	D004930
"600803"	D010713
"600803"	D002769
"600803"	D005706
"600803"	D007408
"600803"	D018160
"600803"	D014580
"600803"	D016481
"600803"	D004269
"600803"	D008563
"600803"	D008805
"600803"	D005355
"600803"	D001659
"600803"	D001653
"600803"	D006946
"600803"	D001648
"600803"	D005705
"600803"	D005704
"600803"	D027981
"600803"	D001646
"600803"	D002763
"600803"	D018435
"600803"	D008814
"600803"	D029363
"600803"	D042882
"600803"	D002790
"600803"	D007441
"600803"	D012336
"600803"	D002764
"600803"	D012329
"600803"	D016998
"254770"	D000293
"254770"	D000328
