"drugid"	"smiles"
"DB01340"	"CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O"
"DB01342"	"CCCCC1=NN(CC2=CN=C(C=C2)C2=CC=CC=C2C2=NNN=N2)C(CCCC)=N1"
"DB01346"	"CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1.COC1=CC2=C(C=CN=C2C=C1)C(O)C1CC2CCN1CC2C=C"
"DB01347"	"CCC1=NC(C2CC2)=C(N1CC1=CC2=C(OC(=C2Br)C2=CC=CC=C2NS(=O)(=O)C(F)(F)F)C=C1)C(N)=O"
"DB01348"	"CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(O)=O)SCCS2"
"DB01349"	"CC1=NC(C)=C2CCC(=O)N(CC3=CC=C(C=C3)C3=CC=CC=C3C3=NNN=N3)C2=N1"
"DB01351"	"CCC1(CCC(C)C)C(=O)NC(=O)NC1=O"
"DB01352"	"CC(C)C1(CC=C)C(=O)NC(=O)NC1=O"
"DB01353"	"CCCCC1(CC)C(=O)NC(=O)NC1=O"
"DB01354"	"CCC1(C(=O)NC(=O)NC1=O)C1=CCCCCC1"
"DB01355"	"CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1"
"DB01859"	"C[C@](CO)(OP(O)(O)=O)[C@@H](O)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=CC(N)=NC1=O"
"DB01860"	"NC1=NC=NC2=C1N=CN2[C@H]1O[C@H](CO[P@@](O)(=O)O[P@](O)(=O)OP(O)(O)=O)C[C@@H]1O"
"DB01861"	"OC[C@@H]1O[C@H](O[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=CC(=O)NC2=O)[C@@H](O)[C@H](O)[C@H]1O"
"DB01862"	"CC(C)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O"
"DB01863"	"O[C@H]1[C@H](OP(O)(O)=O)[C@@H](O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H]1OP(O)(O)=O"
"DB01864"	"NC1=NC2=C(N=CN2[C@@H]2O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)OP(O)(O)=S)[C@H](O)[C@H]2O)C(=O)N1"
"DB01865"	"CN(CC1=CC2=C(C=CC=C2)N1C)C(=O)C=CC1=CN=C(N)C=C1"
"DB01866"	"[H][C@](C(O)=O)(C1=CC=CC=C1)S(O)(=O)=O"
"DB01868"	"C[C@@H](NC(=O)CCCC[C@@H](NC(=O)C[NH3+])C([O-])=O)P([O-])=O"
"DB01870"	"OC[C@H]1O[C@@H](S)[C@H](O)[C@@H](O)[C@@H]1S"
"DB01871"	"[H][C@@](CC1=CC=CC=C1)(NC(=O)[C@]([H])(CC1=CC=CC=C1)NC(=O)OCC1=CC=CC=C1)C(=O)CO"
"DB01872"	"CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](OS(O)(=O)=O)[C@@H]1O"
"DB01873"	"C[C@H]1CCCC(C)=C/C[C@@H](OC(=O)C[C@@H](O)C(C)(C)C(=O)[C@@H](C)[C@@H]1O)C(C)=CC1=CSC(C)=N1"
"DB01874"	"CN1[C@H]2CC[C@@H]1CC(=O)C2"
"DB01875"	"O=C1Nc2nnnc2C(=O)N1"
"DB01876"	"NC(=N)c1ccc2nc(nc2c1)C(=O)c1nc2ccc(cc2n1)C(N)=N"
"DB01877"	"CON[C@H]1C[C@@H](N(C1)S(=O)(=O)C1=CC=C(OC)C=C1)C(=O)NO"
"DB01878"	"O=C(C1=CC=CC=C1)C1=CC=CC=C1"
"DB01879"	"CN([C@H](CC(O)=O)C(O)=O)C(=O)C1=CC(OS(=O)(=O)C2=CC=C3C=CC=CC3=C2)=CC=C1NS(=O)(=O)C1=CC=C2C=CC=CC2=C1"
"DB01880"	"OC(=O)C=CC1=CC(O)=C(O)C=C1"
"DB01881"	"C[C@H](O)C[C@@](C)(O)CO"
"DB01882"	"[H][C@](N)(CCSC)C(O)(O)C1=CC=CC=N1"
"DB01883"	"[H][C@@](CCSC)(NC(=O)[C@]1([H])CCCN1C(=O)[C@]([H])(CC1=CC=C(O)C=C1)NC(=O)CS)C(N)=O"
"DB01884"	"[H][C@](N)(C(C)C)C(=O)N1CCCC1"
"DB01885"	"OC[C@H]1OC(=O)[C@@H](O)[C@@H](O)[C@@H]1O"
"DB01887"	"OC[C@H]1C[C@H](CO1)NC(=O)[C@@H](OCC1=CC=CC=C1)[C@H](O)[C@@H](O)[C@H](OCC1=CC=CC=C1)C(=O)N[C@H]1[C@H](O)CC2=CC=CC=C12"
"DB01888"	"CC(C)C1=C2N=C(N[C@H]3CC[C@H](N)CC3)C=C(NC3=CC=C(C=C3)S(=O)(=O)N(C)C)N2N=C1"
"DB01889"	"[H][C@@]12CC=C[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@]([H])(O)CC[C@]12C"
"DB01890"	"C[C@H](CCC(=O)N(CCCNC(=O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)CCCNC(=O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C"
"DB01891"	"[H][C@@](CO)(CC1=CC=CC=C1)NC(=O)[C@@]([H])(NC(=O)[C@]([H])(C)NC(=O)OCC1=CC=CC=C1)C(C)C"
"DB01892"	"CC(C)C(=O)C12C(O)=C(CC=C(C)C)C(=O)C(CC=C(C)C)(CC(CC=C(C)C)C1(C)CCC=C(C)C)C2=O"
"DB01893"	"O[C@H]1[C@H](CO[P@](O)(=O)OP(O)(O)=O)O[C@H]([C@@H]1O)N1C=NC2=C1N=CN=C2NCC1=CC=CC=C1"
"DB01894"	"CC(=O)N[C@H]1[C@H](O)C[C@](O)(O[C@@H]1[C@@H](O)[C@@H](O)CO)C(O)=O"
"DB01895"	"N[C@@H](CC(O)=O)C(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CN=C2N"
"DB01896"	"NC1=CC=CC(=C1)B(O)O"
"DB01897"	"O=C1NNC(=O)C2=CC(=CC=C12)[N+]1=NC(C=CC2=CC=CC=C2)=NN1C1=NC2=C(S1)C=CC=C2"
"DB01898"	"C[C@@H](CC(O)=O)[C@@H](N)C(O)=O"
"DB01899"	"N[C@@H](CC1=C[NH+]=CN1P(O)(O)=O)C(O)=O"
"DB01901"	"OS(=O)(=O)OC[C@@H]1O[C@](COS(O)(=O)=O)(O[C@H]2O[C@H](COS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@H]2OS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@@H]1OS(O)(=O)=O"
"DB01902"	"CCN1C(=O)CCC1=O"
"DB01903"	"O[C@@H]1C[C@@H](O[C@H]1COP(O)(O)=O)N1C=C(Br)C(=O)NC1=O"
"DB01904"	"OC[C@H](O)[C@@H](O)[C@H](O)CO"
"DB01905"	"COC1=CC=C(O)C(=C1)C1=NC2=C(N1)C=CC(=C2)C(N)=[NH2+]"
"DB01906"	"NC1=NC2=NN(N=C2C(O)=N1)C1=CC(=CC=C1)C(O)=O"
"DB01908"	"CC(=O)N[C@@H](CC1=CC=C(OCC(O)=O)C(=C1)P(O)(O)=O)C(=O)N[C@@H]1CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O"
"DB01909"	"OC[C@H]1O[C@H]2O[C@@H]3[C@H](CO)O[C@@H](O[C@@H]4[C@H](CO)O[C@@H](O[C@@H]5[C@H](CO)O[C@@H](O[C@@H]6[C@H](CO)O[C@@H](O[C@@H]7[C@H](CO)O[C@@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O"
"DB01910"	"N[C@H](CC[C@@H](N)C(O)=O)C[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CN=C2N"
"DB01911"	"CCC1=C(C)C2=CC3=C(CC)C(C)=C(C=C4N=C(C=C5NC(=C/C1=N2)C(C)=C5CCC(O)=O)C(CCC(O)=O)=C4C)N3C"
"DB01912"	"c1ccn2[Pt]3n4ccccc4-c4cccc(-c2c1)n34"
"DB01914"	"OC[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)C=O"
"DB01915"	"N[C@@H](CSO)C(O)=O"
"DB01917"	"NCCCCN"
"DB01918"	"C[Te]CC([O-])=O"
"DB01919"	"CCCCC=O"
"DB01920"	"OC[C@@H]1O[C@H](OC2=CC=CC=C2[N+]([O-])=O)[C@@H](O)[C@H](O)[C@H]1O"
"DB01921"	"ON=C1/NC[C@@H](O)[C@H](O)[C@H]1O"
"DB01922"	"OC[C@H]1NC(=N/O)[C@@H](O)[C@@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O"
"DB01923"	"C[C@@H](O)[C@@H](O)[C@H](O)COP(O)(O)=O"
"DB01924"	"ONC(=O)C1=CC=CC=C1"
"DB01925"	"OC1=CC=CC(=C1O)C1=C(Cl)C=CC=C1"
"DB01926"	"C[C@H]1C[C@H](O)N[C@@H]2CCCCN(O[Fe@@]34O[C@@H](C=CCCCCCCC(O)=O)[N@](CCCC[C@H](NC(=O)[C@H]5COC(=N5)C5=CC=CC=C5O3)C(=O)O1)O4)C2=O"
"DB01927"	"CC1=C(C)C(=O)C(C)=C(C)C1=O"
"DB01928"	"[H][C@@]12CC3=C(C=CC(=O)N3)[C@@](N)(CC(C)=C1)C2=CC"
"DB01929"	"NC1=C(C2=C(N)N=C(N)N=C2C=C1)[Cl](=O)=O"
"DB01930"	"CC(C)(CO)[C@@H](O)C([O-])=O"
"DB01931"	"OC(=O)C1=NC2=CC(Cl)=CC(Cl)=C2C(O)=C1"
"DB01932"	"Cc1ccnc1"
"DB01933"	"CN[C@@H]1C[C@@H]2O[C@](C)([C@@H]1OC)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3[C@H](O)NC1=O"
"DB01934"	"CC(C)CCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@H]1C2=CC=C(O)C(=C2)C2=CC(C[C@H](NC(=O)[C@@H](C)NC1=O)C(O)=O)=CC=C2O"
"DB01935"	"[H][C@](CS)(CC1=CC=CC=C1)NC(=O)CC(O)=O"
"DB01936"	"OC[C@H]1O[C@H](O)[C@@H](O)[C@@H]1O"
"DB01937"	"NC1=NC2=C(N=CN2[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2OP(O)(O)=O)C(=O)N1"
"DB01938"	"[H][C@@](N)(CC1=CN=CN1)C(=O)NC1=CC=C2C=CC=CC2=C1"
"DB01939"	"NC(=[NH2+])C1=CC2=C(C=C1)N=CN2"
"DB01940"	"OC1=CC=C(C=C1)C(=O)N[C@H]1CNCCC[C@H]1OC(=O)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1O"
"DB01941"	"CC1=CC2=C(C=C1C1(CC1)C1=CC=C(C=N1)C(O)=O)C(C)(C)CCC2(C)C"
"DB01942"	"OC=O"
"DB01944"	"CC1=CC=C2N=C3N(CC[C@@]3(O)C(=O)C2=C1)C1=CC=CC=C1"
"DB01945"	"NC(=O)C1=C([O-])N(C[NH2+]1)[C@@H]1O[C@@H](COP([O-])([O-])=O)[C@H](O)[C@H]1O"
"DB01946"	"CN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=CN(CCCN)C2=C1C=CC=C2"
"DB01947"	"OP(O)(=O)OC1=C(C=O)C=CC=C1"
"DB01948"	"FC1=CC=C(C(F)=C1)C1=CC(=CC2=C1CCC(=O)N2C1=C(Cl)C=CC=C1Cl)C1CCNCC1"
"DB01949"	"CNC(=O)[C@@H](N)C(C)(C)C"
"DB01950"	"COC1=CC=C(CNC(=O)NC2=NC=C(S2)[N+]([O-])=O)C=C1"
"DB01951"	"[H][C@]1(CCCN1C(=O)C(=O)C(C)(C)CC)C(=O)OCCCC1=CN=CC=C1"
"DB01952"	"c1cn2cnc3ncnc3c2n1"
"DB01953"	"C(CC1=CC=NC=C1)C1=CNC2=CC=CC=C12"
"DB01954"	"[H][C@]1(CNC(=O)C1)C1=CC(OC2CCCC2)=C(OC)C=C1"
"DB01955"	"OCCCCO"
"DB01956"	"NCCS(O)(=O)=O"
"DB01957"	"OC1=CC=CC(Cl)=C1"
"DB01958"	"CC(C)(C)C1=CC=C(SC2=CC=CC3=C2C(N)=NC(N)=N3)C=C1"
"DB01959"	"CCOC(=O)C1=C(C)N(N=C1C)C1=CC(=CC=C1)[N+]([O-])=O"
"DB01960"	"CN1CN([C@@H]2O[C@@H](CO[P@](O)(=O)OP(O)(O)=O)[C@H](O)[C@H]2O)C2=C1C(=O)NC(N)=N2"
"DB01961"	"NC1=NC(=O)N(C=C1)[C@@H]1O[C@@H](CO)[C@H](OP(O)(O)=O)[C@H]1O"
"DB01962"	"N[C@@H](CC1=CC=C(OP(O)(O)=O)C=C1)C(O)=O"
"DB01963"	"OB(O)CCC1=CC=CC=C1"
"DB01964"	"[H][C@]1(O)CN(C2=CC=C(OC)C=C2)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O"
"DB01965"	"O[C@@H]1C[C@@H](O[C@H]1CO[P@@](O)(=O)N[P@](O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O"
"DB01966"	"CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[P@](O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCC"
"DB01967"	"[H][C@@]12CCCC[N@]1CC(=O)C1=C2N(CCCNS(=O)(=O)C(C)C)C2=C1C=CC=C2"
"DB01968"	"NC=CS"
"DB01969"	"CC(C)(CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSCC(=O)C(F)(F)F"
"DB01970"	"CCCCCCCCC(=O)N(CCO)C[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)CO"
"DB01971"	"OC(=O)C=CC1=CNC=N1"
"DB01972"	"NC1=NC2=C(N=CN2[C@@H]2O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]2O)C(=O)N1"
"DB01973"	"N[C@@H](COS(=O)(=O)CC1=CC=CC=C1)C(O)=O"
"DB01974"	"N[C@@H](CS[C@@H]1NOC(=C1)[C@@H](N)C(O)=O)C(O)=O"
"DB01975"	"NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@@](O)(=O)C[P@](O)(=O)OC[C@H]2O[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O"
"DB01976"	"NC1=CC=CC2=C1C=C1C=CC=CC1=C2"
"DB01977"	"NC(=N)C1=CC=C2C=C(C=CC2=C1)C(=O)NC1=CC=CC=C1"
"DB01978"	"CN1C=[N+](C)C2=C1N=C(N)N=C2O"
"DB01979"	"CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O"
"DB01980"	"[H][C@@](N)(CC1=CC=C(I)C=C1)C(=O)NO"
"DB01981"	"O[C@H]1[C@@H]2CO[C@H]1[C@@H](OS(O)(=O)=O)[C@H](O)O2"
"DB01982"	"O[C@@H]1O[C@H]([C@H](O)[C@@H](O)[C@H]1O)C(O)=O"
"DB01983"	"N[C@@H](CCCC[B-](O)(O)O)C(O)=O"
"DB01984"	"NC(=N)NCCC[C@@H](NC(=O)C(=O)[C@@H](CC1CCCCC1)NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@H](CC1CCCCC1)C(O)=O"
"DB01985"	"CC(=O)N[C@@H](CCCNC(N)=N)C(O)=O"
"DB01986"	"CC1=C(N)C=CC=C1F"
"DB01987"	"CC1=C(CCO[P@](O)(=O)O[P@](O)([O-])=O)SC=[N+]1CC1=CN=C(C)N=C1N"
"DB01988"	"C([C@H]1CN(CCN1)C1=NN=C(C2=CC3=CC=CC=C3C=C2)C(=C1)C1=CC=NC=C1)C1=CC=CC=C1"
"DB01989"	"COC(=O)[C@@H]1CCCN1C(=O)[C@H](C)N[P@](O)(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@@H](CCCC[NH3+])NC(=O)[C@@H]1CCCN1C(=O)OCC1=CC=CC=C1"
"DB01990"	"CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](CC[C@@]4(C)[C@@H]3CC[C@]12C)OS(O)(=O)=O"
"DB01991"	"CCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](CC(=O)NO)CO[C@@H](CO)[C@@H]1O"
"DB01992"	"CC(C)(CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCS"
"DB01993"	"C[C@@H](NCC1=C(O)C(C)=NC=C1COP(O)(O)=O)C(O)=O"
"DB01994"	"OCCNC1=NC=NC2=C1N=C1C=CC=CN21"
"DB01995"	"CC1=CN([C@@H]2O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]2O)C(=O)N=C1N"
"DB01996"	"CC1=CC=CN=C1"
"DB01997"	"[O-][N+](=O)c1cccc2c(Br)nnc12"
"DB01998"	"CCCCCCC[C@@H](O)C[C@@H]1O[C@@](CO)(O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O"
"DB01999"	"[H]OS([O-])(O[H])C1=C([H])C([H])=C(C([H])=C1[H])C1=C2/N=C(C([H])=C2[H])/C(=C2N([H])C(C([H])=C2[H])=C(/C2=C([H])C([H])=C(N2[H])/C(=C2N=C1C([H])=C2[H])C1=C([H])C([H])=C(C([H])=C1[H])S([O-])(O[H])O[H])C1=C([H])C([H])=C(C([H])=C1[H])S([O-])(O[H])O[H])/C1=C([H])C([H])=C(C([H])=C1[H])S([O-])(O[H])O[H]"
"DB02000"	"OC(=O)CCCC1=CC=CC=C1"
"DB02001"	"NC1=NC2=C(C(N)=N1)C(SC1=CC=C(C=C1)N1CCOCC1)=CC=C2"
"DB02002"	"NC(=C)C(N)=O"
"DB02003"	"C1=CN(C=N1)[Ru++]123n4ccccc4-c4ccccn14.c1ccn2c(c1)-c1ccccn31"
"DB02004"	"COC1=CC(=CC(OC)=C1)C1=NC(=C(CN)C(N)=N1)C1=CC=C(Cl)C=C1Cl"
"DB02005"	"CC=CC(=O)C(O)=O"
"DB02006"	"OO[C@@]1(CC2=CC=C(Br)C=C2)N=C2[C@H](CC3=CC=CC=C3)NC(=CN2C1=O)C1=CC=C(O)C=C1"
"DB02007"	"O[C@H]1O[C@@H](COP(O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1O"
"DB02008"	"CCCCN1C2=C(NC(CC3=CC=C(NC(C)=O)C=C3)=N2)C(=O)N(CC2=CC=CC=C2F)C1=O"
"DB02009"	"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CC3=C(O2)C=CC=C3)CCN1C[C@@H](O)C[C@H](CC1=CC=CC=C1)C(=O)N[C@H]1[C@H](O)CC2=CC=CC=C12"
"DB02010"	"CN[C@@H]1C[C@@H]2O[C@](C)([C@@H]1OC)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O"
"DB02011"	"N[C@@H](CCCNC(=O)CP(O)(O)=O)C(O)=O"
"DB02013"	"[Fe]O[Fe]N=[N+]=[N-]"
"DB02014"	"COC(=O)C1=C(O)C=CC=C1OCC=CC1=CC(C2=CC(=NO2)C(O)=O)=C(F)C=C1"
"DB02015"	"NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@H](CCC(O)=O)C(O)=O)=N2)N1"
"DB02016"	"CN(CCCCCCOC1=CC=C(C(=O)C2=CC=C(Br)C=C2)C(F)=C1)CC=C"
"DB02017"	"OC[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C3=NC=CN3[C@H]2CO)[C@@H](O)[C@H](O)[C@H]1O"
"DB02018"	"NC(=N)C1=CC=C(CC(=O)C(O)=O)C=C1"
"DB02019"	"OC(=O)CC1=C(O)C2=C(CC3=C(C(O)=CC=C3)C2=O)C=C1"
"DB02020"	"OC(=O)CN1C(=O)C2=CC=CC3=CC=CC(C1=O)=C23"
"DB02021"	"NC(=O)[C@H]1C[C@]2(NC(=O)NC2=O)C2=CC(F)=CC=C2O1"
"DB02022"	"CC1=NC=C(CO)C(N)=N1"
"DB02023"	"NC1=NC2=C(NC(=O)N2[C@H]2C[C@@H](O)[C@H](COP(O)(O)=O)O2)C(=O)N1"
"DB02024"	"OC(=O)CCC1=CC=CC=C1"
"DB02025"	"CC(C)[C@@H](NC(=O)[C@H](CS)NC(=O)CCC[C@H](N)C(O)=O)C(O)=O"
"DB02026"	"CN(CC1=COC2=C1C(N)=NC(N)=N2)C1=CC=C(C=C1)C(=O)N[C@H](CCC(O)=O)C(O)=O"
"DB02027"	"NCCNC[C@@H](N)CCCNC(=N)N[N+]([O-])=O"
"DB02028"	"OCC(=O)CO[P@@](O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H]1O"
"DB02029"	"IC1=CC=C(NC(=O)NC2CCCCC2)C=C1"
"DB02030"	"CC1=CC2=C(C=C1C)N(C=N2)[C@@H]1O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]1O"
"DB02031"	"NC1=NC2=C(N[C@H](CNC3=CC=C(C=C3)C(=O)N[C@H](CCC(O)=O)C(O)=O)CN2)C(=O)N1"
"DB02032"	"[H][C@](C)(CS)C(=O)N1CCC[C@@]1([H])C(O)=O"
"DB02033"	"OC1=C([C@@H](C2CC2)C2=CC=CC(NS(=O)(=O)C3=CC=CC=C3)=C2)C(=O)OC2=C1CCCCCC2"
"DB02034"	"O[C@@H]1CN2CCC[C@H](O)[C@H]2[C@@H]1O"
"DB02035"	"CCCCCCCCCCCCCCCCS(F)(=O)=O"
"DB02036"	"[H][C@]1(CC(=O)NO)SC2=CC=CC=C2NC1=O"
"DB02037"	"NC1=NC(O)=C(N)C(O)=N1"
"DB02038"	"CC1=NC=C(COP(O)(O)=O)C(CN[C@@H]2CONC2=O)=C1O"
"DB02039"	"CC(=O)SC[C@@H](N)C(O)=O"
"DB02041"	"NC1=CC=C2C(=O)NNC(=O)C2=C1"
"DB02042"	"COCCOCCOCCOCCOCCO"
"DB02043"	"CCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[P@](O)(=O)OC[C@@H](O)CO)OC(=O)CCCCCCCCCCCCCCC"
"DB02044"	"CC(=N)NCC1=CC=CC(CN)=C1"
"DB02045"	"CCCCCN"
"DB02046"	"[H][C@@](CC(C)C)(NC(=O)C1=CC=CO1)C(=O)N[C@@]([H])(CC1=CNC2=C1C=CC=C2)P(O)(O)=O"
"DB02047"	"[H][C@@](C)(C(O)=O)C1=CC=C(C=C1)C1=CC=CC=C1"
"DB02048"	"NC(=[NH2+])N1C=NC=N1"
"DB02049"	"ONC(=O)CC1(CCOCC1)S(=O)(=O)C1=CC=C(OC2=CC=C(Cl)C=C2)C=C1"
"DB02051"	"[O-][N+](=O)C1=CC=C(OS(=O)(=O)CC[C@@H](CCC2=CC=CC=C2)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)OCC2=CC=CC=C2)C=C1"
"DB02052"	"ON=C1C(NC2=C1C=CC=C2)=C1C(=O)NC2=C1C=CC=C2"
"DB02053"	"OC[C@@H](O)[C@H](O)[C@@H](O)COP(O)(O)=O"
"DB02054"	"NC1=CC=CC(=C1)C(O)=O"
"DB02055"	"CCCCNS(=O)(=O)C1=CC=CC=C1"
"DB02056"	"[H][C@](O)(CCCCC)C=C[C@@]1([H])C(=O)C[C@]([H])(O)[C@]1([H])CC=C/CCCC(O)=O"
"DB02057"	"CC1=C(C[C@H](N)C(O)=O)C(O)=NO1"
"DB02058"	"[H][C@]1(CC2=CC=C(C=C2)N2CCN(CC2)C=O)C(=O)NC2=C1C=CC=C2"
"DB02059"	"NC1=C2N=CN([C@@H]3O[C@H](CO[P@@](O)(=O)O[P@@](O)(=O)OC[C@H]4O[C@H](O)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)C2=NC=N1"
"DB02060"	"O=C1CCCCC1"
"DB02061"	"OC[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@H]2CO)[C@@H](O)[C@H](O)[C@H]1O"
"DB02062"	"[H][C@@](C)(N)[P@](O)(=O)C[C@@]([H])(CC1=CC=C(C=C1)C1=CC=CC=C1)C(=O)N[C@@]([H])(C)C(O)=O"
"DB02063"	"NC(=[NH2+])c1ccc2nc(nc2c1)C1=CC(=CC(Br)=C1[O-])[C@@H](CC([O-])=O)C([O-])=O"
"DB02065"	"OC[C@@H]1C[C@H](O)[C@@H](O)[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@H]2CO)O1"
"DB02066"	"CNc1ncnc2c(nnc12)[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O"
"DB02067"	"NC1=NC2=C(N(C=O)[C@H](CNC3=CC=C(C=C3)C(=O)N[C@H](CCC(=O)N[C@@H](CCC(=O)N[C@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)CN2)C(=O)N1"
"DB02068"	"[NH3+]CCCCC(O)=O"
"DB02069"	"NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=CC=CC=C1F"
"DB02070"	"N[C@@H](CC(=O)C1=CC=CC=C1N)C(O)=O"
"DB02071"	"COC1=CC=C(C=C1)S(=O)(=O)N(CC1=CC=CN=C1)C1=C(C=CC=C1C)C(=O)NO"
"DB02072"	"OC(=O)C(=O)NC1=C(C(O)=O)C2=C(CSCC2)S1"
"DB02073"	"CC1=C(C=C)C(NC1=O)=CC1=NC(=C/c2nc(C=C3NC(=O)C(C=C)=C3C)c(C)c2CCC(O)=O)C(CCC(O)=O)=C1C"
"DB02074"	"CC=CC(O)=O"
"DB02075"	"O[C@H]1[C@H](COP(O)(O)=O)N[C@H]([C@@H]1O)c1cnc2c1N=CNC2=O"
"DB02076"	"O[C@H](COP(O)(O)=O)[C@H](O)[C@H](O)[C@@H](O)C(O)=O"
"DB02077"	"N[C@@H](CCCNC(=N)N[N+]([O-])=O)C(=O)N[C@H]1CN[C@@H](C1)C(N)=O"
"DB02078"	"COCCOCCOCCOC"
"DB02079"	"NOCC(O)=O"
"DB02080"	"COCCOCCOCCOC1=CC=C(C=C1)C(C)(C)CC(C)(C)C"
"DB02081"	"NC(=N)C1=CC=C(C[C@H]2CCCC[C@H](CC3=CC=C(C=C3)C(N)=N)C2=O)C=C1"
"DB02082"	"NC1=NC2=C(N=CN2[C@@H]2O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)NP(O)(O)=O)[C@H](O)[C@H]2O)C(=O)N1"
"DB02083"	"CN(C)CC(O)=O"
"DB02084"	"COC1=CC=CC=C1C1=CC(=CC(c2nc3ccc(cc3n2)C(N)=[NH2+])=C1[O-])[C@@H](CC([O-])=O)C([O-])=O"
