"drugid"	"g"
"DB00797"	"go:0050804"
"DB00797"	"go:0043114"
"DB00797"	"go:0048016"
"DB00797"	"go:0048245"
"DB00800"	"go:0001974"
"DB00800"	"go:0007626"
"DB00800"	"go:0016049"
"DB00800"	"go:0055117"
"DB00800"	"go:0001996"
"DB00800"	"go:0001997"
"DB00800"	"go:0035265"
"DB00800"	"go:0001987"
"DB00800"	"go:0007512"
"DB00800"	"go:0045818"
"DB00800"	"go:0045819"
"DB00902"	"go:0006954"
"DB00902"	"go:0007613"
"DB00902"	"go:0045907"
"DB00902"	"go:0008542"
"DB00902"	"go:0007606"
"DB00902"	"go:0019229"
"DB00902"	"go:0071420"
"DB00902"	"go:0007186"
"DB00902"	"go:0007200"
"DB00902"	"go:0032962"
"DB00902"	"go:0050804"
"DB00902"	"go:0043114"
"DB00902"	"go:0048016"
"DB00902"	"go:0048167"
"DB00902"	"go:0048245"
"DB01146"	"go:0006954"
"DB01146"	"go:0007613"
"DB01146"	"go:0045907"
"DB01146"	"go:0008542"
"DB01146"	"go:0007606"
"DB01146"	"go:0019229"
"DB01146"	"go:0071420"
"DB01146"	"go:0007186"
"DB01146"	"go:0007200"
"DB01146"	"go:0032962"
"DB01146"	"go:0050804"
"DB01146"	"go:0043114"
"DB01146"	"go:0048016"
"DB01146"	"go:0048167"
"DB01146"	"go:0048245"
"DB01186"	"go:0001974"
"DB01186"	"go:0016049"
"DB01186"	"go:0055117"
"DB01186"	"go:0001996"
"DB01186"	"go:0001997"
"DB01186"	"go:0035265"
"DB01186"	"go:0001987"
"DB01186"	"go:0007512"
"DB01186"	"go:0045818"
"DB01186"	"go:0045819"
"DB08799"	"go:0006954"
"DB08799"	"go:0007613"
"DB08799"	"go:0045907"
"DB08799"	"go:0008542"
"DB08799"	"go:0007606"
"DB08799"	"go:0019229"
"DB08799"	"go:0071420"
"DB08799"	"go:0007186"
"DB08799"	"go:0007200"
"DB08799"	"go:0032962"
"DB08799"	"go:0050804"
"DB08799"	"go:0043114"
"DB08799"	"go:0048016"
"DB08799"	"go:0048167"
"DB08799"	"go:0048245"
"DB02701"	"go:0006959"
"DB02701"	"go:0007275"
"DB02701"	"go:0030890"
"DB02701"	"go:0008152"
"DB02701"	"go:0000122"
"DB02701"	"go:0043687"
"DB02701"	"go:0044267"
"DB02701"	"go:0045944"
"DB02701"	"go:0007005"
"DB02701"	"go:0030225"
"DB02701"	"go:0048148"
"DB02701"	"go:0060391"
"DB02701"	"go:2000679"
"DB02701"	"go:0010613"
"DB02701"	"go:0034599"
"DB02701"	"go:0071451"
"DB02701"	"go:0006289"
"DB02701"	"go:0043504"
"DB02701"	"go:0070911"
"DB02701"	"go:0000724"
"DB02701"	"go:0006284"
"DB02701"	"go:0006302"
"DB02701"	"go:0006366"
"DB02701"	"go:0006471"
"DB02701"	"go:0006351"
"DB02701"	"go:0006367"
"DB02701"	"go:0007179"
"DB02701"	"go:0010467"
"DB02701"	"go:0016540"
"DB02701"	"go:0032869"
"DB02701"	"go:0006281"
"DB02701"	"go:0006974"
"DB02701"	"go:0000723"
"DB02701"	"go:0000715"
"DB02701"	"go:0016925"
"DB02701"	"go:0023019"
"DB02701"	"go:0032042"
"DB02701"	"go:0033683"
"DB02701"	"go:0036211"
"DB02701"	"go:0040009"
"DB02701"	"go:0042769"
"DB02701"	"go:0070212"
"DB02701"	"go:1903516"
"DB02701"	"go:1903827"
"DB05246"	"go:0007411"
"DB05246"	"go:0002027"
"DB05246"	"go:0070588"
"DB05246"	"go:0060371"
"DB05246"	"go:0086010"
"DB05246"	"go:0006810"
"DB05246"	"go:0007268"
"DB05246"	"go:0010045"
"DB05246"	"go:0042391"
"DB05246"	"go:0070509"
"DB05246"	"go:0034765"
"DB05246"	"go:0045956"
"DB06144"	"go:0035690"
"DB06144"	"go:0000160"
"DB06144"	"go:0060307"
"DB06144"	"go:0086005"
"DB06144"	"go:0086010"
"DB06144"	"go:0086091"
"DB06144"	"go:1901381"
"DB06144"	"go:0023014"
"DB06144"	"go:0071805"
"DB06144"	"go:0042391"
"DB06144"	"go:0060048"
"DB06144"	"go:0003064"
"DB06144"	"go:0055075"
"DB06144"	"go:0060306"
"DB06144"	"go:0071435"
"DB06144"	"go:0086011"
"DB06144"	"go:0086013"
"DB06144"	"go:0097623"
"DB06144"	"go:1901379"
"DB06144"	"go:1901380"
"DB06144"	"go:1902303"
"DB06196"	"go:0006954"
"DB06196"	"go:0007166"
"DB06196"	"go:0008285"
"DB06196"	"go:0009651"
"DB06196"	"go:0035633"
"DB06196"	"go:0042493"
"DB06196"	"go:0071456"
"DB06196"	"go:0007169"
"DB06196"	"go:0042311"
"DB06196"	"go:0045776"
"DB06196"	"go:0019229"
"DB06196"	"go:0042310"
"DB06196"	"go:0002438"
"DB06196"	"go:0007186"
"DB06196"	"go:0007204"
"DB06196"	"go:0008015"
"DB06196"	"go:0050482"
"DB06196"	"go:0006939"
"DB06196"	"go:0033137"
"DB06196"	"go:0043114"
"DB06196"	"go:1902239"
"DB06210"	"go:0007166"
"DB06210"	"go:0007596"
"DB06210"	"go:0008283"
"DB06210"	"go:0010628"
"DB06210"	"go:0030168"
"DB06210"	"go:0043066"
"DB06210"	"go:0048872"
"DB06210"	"go:0060216"
"DB06210"	"go:0030220"
"DB06210"	"go:0032642"
"DB06210"	"go:0038163"
"DB06210"	"go:0072091"
"DB06210"	"go:2000035"
"DB06262"	"go:0042755"
"DB06262"	"go:0005975"
"DB06262"	"go:0006091"
"DB06262"	"go:0007187"
"DB06262"	"go:0046677"
"DB08896"	"go:0016337"
"DB08896"	"go:0050728"
"DB08896"	"go:0050900"
"DB08896"	"go:0051897"
"DB08896"	"go:0016525"
"DB08896"	"go:0034446"
"DB08896"	"go:0042307"
"DB08896"	"go:0001935"
"DB08896"	"go:0051259"
"DB08896"	"go:0001958"
"DB08896"	"go:0007160"
"DB08896"	"go:0031100"
"DB08896"	"go:0043627"
"DB08896"	"go:0060347"
"DB08896"	"go:0043114"
"DB08896"	"go:0002741"
"DB08896"	"go:0032878"
"DB08896"	"go:0048014"
"DB08896"	"go:0060216"
"DB08896"	"go:1901222"
"DB08896"	"go:1902533"
"DB08896"	"go:2000251"
"DB08896"	"go:2000351"
"DB08896"	"go:0006950"
"DB08896"	"go:0035556"
"DB08896"	"go:0006996"
"DB08896"	"go:0007005"
"DB08896"	"go:0034138"
"DB08896"	"go:0043488"
"DB08896"	"go:0051090"
"DB08896"	"go:0060044"
"DB08896"	"go:0098586"
"DB08896"	"go:2001184"
"DB08896"	"go:0002224"
"DB08896"	"go:0002755"
"DB08896"	"go:0010467"
"DB08896"	"go:0034134"
"DB08896"	"go:0034142"
"DB08896"	"go:0002756"
"DB08896"	"go:0034146"
"DB08896"	"go:0034162"
"DB08896"	"go:0034166"
"DB08896"	"go:0035666"
"DB08896"	"go:0051403"
"DB08896"	"go:0038123"
"DB08896"	"go:0038124"
"DB09034"	"go:0045187"
"DB09034"	"go:0007631"
"DB09034"	"go:0007218"
"DB09034"	"go:0007268"
"DB09034"	"go:0032870"
"DB09034"	"go:1901652"
"DB09034"	"go:0007200"
"DB09034"	"go:0022410"
"DB06637"	"go:0014059"
"DB06637"	"go:0001666"
"DB06637"	"go:0007219"
"DB06637"	"go:0050796"
"DB06637"	"go:1900087"
"DB06637"	"go:2000288"
"DB06637"	"go:0019229"
"DB06637"	"go:0043266"
"DB06637"	"go:0060372"
"DB06637"	"go:0086091"
"DB06637"	"go:0060081"
"DB06637"	"go:0086014"
"DB06637"	"go:0009612"
"DB06637"	"go:0042542"
"DB06637"	"go:0055093"
"DB06637"	"go:0010033"
"DB06637"	"go:0043267"
"DB06637"	"go:0051481"
"DB06637"	"go:0055075"
"DB06637"	"go:0086050"
"DB06637"	"go:0086052"
"DB06637"	"go:0009636"
"DB06637"	"go:0021549"
"DB06637"	"go:0035690"
"DB06637"	"go:0009642"
"DB06637"	"go:1901381"
"DB06637"	"go:0051262"
"DB06637"	"go:0014075"
"DB06637"	"go:0010996"
"DB06637"	"go:0071774"
"DB06637"	"go:0035864"
"DB06637"	"go:0021759"
"DB06637"	"go:1990089"
"DB06637"	"go:0046928"
"DB06637"	"go:0044281"
"DB06637"	"go:0007215"
"DB06637"	"go:0010701"
"DB06637"	"go:0031669"
"DB06637"	"go:0090314"
"DB06637"	"go:0033605"
"DB00617"	"go:0007165"
"DB00617"	"go:0007411"
"DB00617"	"go:0030431"
"DB00617"	"go:0070588"
"DB00617"	"go:0086010"
"DB00617"	"go:0006810"
"DB00617"	"go:0019228"
"DB00617"	"go:0070509"
"DB00617"	"go:0034765"
"DB01160"	"go:0007267"
"DB01160"	"go:0007596"
"DB01160"	"go:0007187"
"DB01160"	"go:0007189"
"DB01160"	"go:0030819"
"DB01160"	"go:0043547"
"DB01160"	"go:0043950"
"DB01160"	"go:0048662"
"DB01160"	"go:0010642"
"DB01179"	"go:0006928"
"DB01179"	"go:0006996"
"DB01179"	"go:0051225"
"DB01179"	"go:0000086"
"DB01179"	"go:0008152"
"DB01179"	"go:0051301"
"DB01179"	"go:0007017"
"DB01179"	"go:0009987"
"DB01179"	"go:0030705"
"DB01179"	"go:0042267"
"DB01179"	"go:0007596"
"DB01179"	"go:0030168"
"DB01179"	"go:0044267"
"DB01179"	"go:0002576"
"DB01179"	"go:0006457"
"DB01179"	"go:0051084"
"DB01186"	"go:0043066"
"DB01186"	"go:0043123"
"DB01186"	"go:0050715"
"DB01186"	"go:0051000"
"DB01186"	"go:0070371"
"DB01186"	"go:0001755"
"DB01186"	"go:0007610"
"DB01186"	"go:0010507"
"DB01186"	"go:0016310"
"DB01186"	"go:0001938"
"DB01186"	"go:0003007"
"DB01186"	"go:0043547"
"DB01186"	"go:0051781"
"DB01186"	"go:0060548"
"DB01186"	"go:0034220"
"DB01186"	"go:0071418"
"DB01186"	"go:0003300"
"DB01186"	"go:0014033"
"DB01186"	"go:0035733"
"DB01186"	"go:0043647"
"DB01186"	"go:0048598"
"DB01186"	"go:0070528"
"DB01186"	"go:1904015"
"DB03754"	"go:0007165"
"DB03754"	"go:0043123"
"DB03754"	"go:0030166"
"DB03754"	"go:0007568"
"DB03754"	"go:0030198"
"DB03754"	"go:0032496"
"DB03754"	"go:0007519"
"DB03754"	"go:0001890"
"DB03754"	"go:0005975"
"DB03754"	"go:0009612"
"DB03754"	"go:0009887"
"DB03754"	"go:0022617"
"DB03754"	"go:0030203"
"DB03754"	"go:0030204"
"DB03754"	"go:0042060"
"DB03754"	"go:0010508"
"DB03754"	"go:0030206"
"DB03754"	"go:0030207"
"DB03754"	"go:0030208"
"DB03754"	"go:0019800"
"DB03754"	"go:0006979"
"DB03754"	"go:0006289"
"DB03754"	"go:0006284"
"DB03754"	"go:0006281"
"DB03754"	"go:0006285"
"DB03754"	"go:0032074"
"DB03754"	"go:0045008"
"DB08804"	"go:0007165"
"DB08804"	"go:0007264"
"DB08804"	"go:0007267"
"DB08804"	"go:0008283"
"DB08804"	"go:0008284"
"DB08804"	"go:0008285"
"DB08804"	"go:0010628"
"DB08804"	"go:0042327"
"DB08804"	"go:0045893"
"DB08804"	"go:0045944"
"DB08804"	"go:0051092"
"DB08804"	"go:0016049"
"DB08804"	"go:0045945"
"DB08804"	"go:0030850"
"DB08804"	"go:0007548"
"DB08804"	"go:0030522"
"DB08804"	"go:0051259"
"DB08804"	"go:0006351"
"DB08804"	"go:0006367"
"DB08804"	"go:0006810"
"DB08804"	"go:0010467"
"DB08804"	"go:0030521"
"DB08804"	"go:0045597"
"DB08804"	"go:2001237"
"DB08804"	"go:0045720"
"DB08804"	"go:0045726"
"DB08804"	"go:0090003"
"DB08804"	"go:0043401"
"DB08808"	"go:0042755"
"DB08808"	"go:0005975"
"DB08808"	"go:0006091"
"DB08808"	"go:0006112"
"DB08808"	"go:0007187"
"DB08808"	"go:0046677"
"DB01589"	"go:0005886"
"DB01589"	"go:0045211"
"DB01589"	"go:0034707"
"DB01589"	"go:0005575"
"DB01589"	"go:0030054"
"DB01595"	"go:0005886"
"DB01595"	"go:0045211"
"DB01595"	"go:0034707"
"DB01595"	"go:0005575"
"DB01595"	"go:0030054"
"DB01595"	"go:0043025"
"DB01595"	"go:0014704"
"DB01595"	"go:0033268"
"DB01595"	"go:0043194"
"DB01595"	"go:0001518"
"DB01595"	"go:0030018"
"DB01595"	"go:0030315"
"DB01595"	"go:0005887"
"DB01595"	"go:0043005"
"DB01595"	"go:0043235"
"DB01595"	"go:1902711"
"DB01595"	"go:0045202"
"DB02701"	"go:0005634"
"DB02701"	"go:0005739"
"DB02701"	"go:0005829"
"DB02701"	"go:0005758"
"DB02701"	"go:0005759"
"DB02701"	"go:0005743"
"DB02701"	"go:0016020"
"DB02701"	"go:0070062"
"DB02701"	"go:0035686"
"DB05271"	"go:0005886"
"DB05271"	"go:0005887"
"DB06196"	"go:0005615"
"DB06196"	"go:0005829"
"DB06196"	"go:0005887"
"DB06196"	"go:0009897"
"DB06196"	"go:0070062"
"DB06196"	"go:0005765"
"DB06196"	"go:0005793"
"DB06201"	"go:0005886"
"DB06201"	"go:0001518"
"DB06262"	"go:0005886"
"DB06262"	"go:0005887"
"DB06262"	"go:0005737"
"DB06262"	"go:0005768"
"DB06262"	"go:0043679"
"DB06594"	"go:0005886"
"DB06594"	"go:0005887"
"DB06594"	"go:0043025"
"DB06594"	"go:0043235"
"DB06594"	"go:0005829"
"DB08896"	"go:0005634"
"DB08896"	"go:0005737"
"DB08896"	"go:0005886"
"DB08896"	"go:0005925"
"DB08896"	"go:0009986"
"DB08896"	"go:0016020"
"DB08896"	"go:0016021"
"DB08896"	"go:0070062"
"DB08896"	"go:0016023"
"DB08896"	"go:0016324"
"DB08896"	"go:0031226"
"DB08896"	"go:0043202"
"DB08896"	"go:0005829"
"DB08896"	"go:0005887"
"DB08896"	"go:0043234"
"DB08896"	"go:0005622"
"DB08896"	"go:0031258"
"DB08896"	"go:0032587"
"DB08896"	"go:0031256"
"DB00340"	"go:0005737"
"DB00340"	"go:0005886"
"DB00340"	"go:0005887"
"DB00340"	"go:0043025"
"DB00340"	"go:0043679"
"DB00340"	"go:0045211"
"DB00340"	"go:0014069"
"DB00340"	"go:0030054"
"DB00340"	"go:0042383"
"DB00340"	"go:0045202"
"DB00340"	"go:0032279"
"DB00357"	"go:0005783"
"DB00357"	"go:0005789"
"DB00357"	"go:0016020"
"DB00357"	"go:0005739"
"DB00357"	"go:0005759"
"DB00357"	"go:0030061"
"DB00357"	"go:0005743"
"DB00357"	"go:0043204"
"DB06637"	"go:0006904"
"DB06637"	"go:0006112"
"DB06637"	"go:0042593"
"DB06637"	"go:0046676"
"DB06637"	"go:0071333"
"DB06637"	"go:0072661"
"DB06637"	"go:0045956"
"DB06637"	"go:0098900"
"DB06637"	"go:1900454"
"DB06637"	"go:2000671"
"DB06637"	"go:0006940"
"DB06637"	"go:0014070"
"DB06637"	"go:0097237"
"DB06637"	"go:0032026"
"DB06637"	"go:0045471"
"DB06637"	"go:0051291"
"DB06637"	"go:0071242"
"DB06637"	"go:0071732"
"DB06637"	"go:0038060"
"DB06637"	"go:0005886"
"DB06637"	"go:0005887"
"DB06637"	"go:0045211"
"DB06637"	"go:0044853"
"DB06637"	"go:0008076"
"DB06637"	"go:0032809"
"DB06637"	"go:0030054"
"DB06637"	"go:0031226"
"DB06637"	"go:0043197"
"DB06637"	"go:0043204"
"DB06637"	"go:0016021"
"DB06637"	"go:0030425"
"DB06637"	"go:0042383"
"DB00580"	"go:0005634"
"DB00580"	"go:0005737"
"DB00580"	"go:0005783"
"DB00580"	"go:0005788"
"DB00580"	"go:0005789"
"DB00580"	"go:0005901"
"DB00580"	"go:0043005"
"DB00580"	"go:0043234"
"DB00589"	"go:0005886"
"DB00589"	"go:0005887"
"DB00589"	"go:0005737"
"DB00589"	"go:0005768"
"DB00589"	"go:0043679"
"DB00600"	"go:0005634"
"DB00600"	"go:0005737"
"DB00600"	"go:0005764"
"DB00600"	"go:0005829"
"DB00600"	"go:0016021"
"DB00600"	"go:0048471"
"DB00600"	"go:0005798"
"DB00600"	"go:0042470"
"DB00600"	"go:0033162"
"DB00797"	"go:0005886"
"DB00797"	"go:0005887"
"DB00800"	"go:0005886"
"DB00800"	"go:0005887"
"DB00809"	"go:0005737"
"DB00809"	"go:0005886"
"DB00809"	"go:0005887"
"DB00809"	"go:0043025"
"DB00809"	"go:0043679"
"DB00809"	"go:0045211"
"DB00809"	"go:0014069"
"DB00809"	"go:0030054"
"DB00809"	"go:0042383"
"DB00809"	"go:0045202"
"DB00809"	"go:0032279"
"DB00894"	"go:0005783"
"DB00894"	"go:0005789"
"DB00894"	"go:0016020"
"DB01157"	"go:0005829"
"DB01157"	"go:0005575"
"DB01157"	"go:0005654"
"DB01160"	"go:0005576"
"DB01160"	"go:0005737"
"DB01160"	"go:0005886"
"DB01160"	"go:0005887"
"DB01186"	"go:0005886"
"DB01186"	"go:0005887"
"DB03754"	"go:0005576"
"DB03754"	"go:0005615"
"DB03754"	"go:0005737"
"DB03754"	"go:0009986"
"DB03754"	"go:0016020"
"DB03754"	"go:0030141"
"DB03754"	"go:0005578"
"DB03754"	"go:0031093"
"DB02721"	"go:0005829"
"DB08806"	"go:0005886"
"DB08806"	"go:0005887"
"DB01589"	"go:0005887"
"DB01589"	"go:0043005"
"DB01589"	"go:1902711"
"DB01589"	"go:0045202"
"DB01589"	"go:0005737"
"DB01589"	"go:0005635"
"DB01589"	"go:0030425"
"DB01589"	"go:0030424"
"DB01589"	"go:0032590"
"DB01589"	"go:0032809"
"DB01595"	"go:0005737"
"DB01595"	"go:0005635"
"DB01595"	"go:0030425"
"DB01595"	"go:0030424"
"DB01595"	"go:0032590"
"DB01595"	"go:0032809"
"DB01618"	"go:0005829"
"DB01618"	"go:0005886"
"DB01618"	"go:0005887"
"DB01618"	"go:0005901"
"DB01618"	"go:0043025"
"DB01618"	"go:0016023"
"DB01618"	"go:0030424"
"DB01618"	"go:0043198"
"DB01618"	"go:0070852"
"DB04842"	"go:0005829"
"DB04842"	"go:0005886"
"DB04842"	"go:0005887"
"DB04842"	"go:0005901"
"DB04842"	"go:0043025"
"DB04842"	"go:0016023"
"DB04842"	"go:0030424"
"DB04842"	"go:0043198"
"DB04842"	"go:0070852"
"DB05271"	"go:0005634"
"DB05271"	"go:0005789"
"DB05271"	"go:0005829"
"DB05271"	"go:0005901"
"DB05271"	"go:0043025"
"DB05271"	"go:0043679"
"DB05271"	"go:0044326"
"DB05271"	"go:0044327"
"DB05271"	"go:0031513"
"DB05271"	"go:0060170"
"DB05271"	"go:0043198"
"DB05271"	"go:0016020"
"DB05271"	"go:0012506"
"DB05271"	"go:0005938"
"DB05271"	"go:0043195"
"DB05271"	"go:0043197"
"DB05271"	"go:0031526"
"DB05271"	"go:0030139"
"DB05271"	"go:0045177"
"DB05271"	"go:0042995"
"DB06144"	"go:0005829"
"DB06144"	"go:0005886"
"DB06144"	"go:0005887"
"DB06144"	"go:0005901"
"DB06144"	"go:0043025"
"DB06144"	"go:0016023"
"DB06144"	"go:0030424"
"DB06144"	"go:0043198"
"DB06144"	"go:0070852"
"DB06288"	"go:0005829"
"DB06288"	"go:0005886"
"DB06288"	"go:0005887"
"DB06288"	"go:0005901"
"DB06288"	"go:0043025"
"DB06288"	"go:0016023"
"DB06288"	"go:0030424"
"DB06288"	"go:0043198"
"DB06288"	"go:0070852"
"DB06288"	"go:0030139"
"DB06288"	"go:0045177"
"DB06288"	"go:0042995"
"DB00589"	"go:0005634"
"DB00589"	"go:0005789"
"DB00589"	"go:0005829"
"DB00589"	"go:0005901"
"DB00589"	"go:0043025"
"DB00589"	"go:0044326"
"DB00589"	"go:0044327"
"DB00589"	"go:0031513"
"DB00589"	"go:0060170"
"DB00589"	"go:0043198"
"DB00589"	"go:0016020"
"DB00589"	"go:0012506"
"DB00589"	"go:0005938"
"DB00589"	"go:0043195"
"DB00589"	"go:0043197"
"DB00589"	"go:0031526"
"DB00589"	"go:0016023"
"DB00589"	"go:0030424"
"DB00589"	"go:0070852"
"DB00589"	"go:0030139"
"DB00589"	"go:0045177"
"DB00589"	"go:0042995"
"DB00592"	"go:0005886"
"DB00592"	"go:0005887"
"DB00592"	"go:0043005"
"DB00592"	"go:0045211"
"DB00592"	"go:0034707"
"DB00592"	"go:1902711"
"DB00592"	"go:0030054"
"DB00592"	"go:0045202"
"DB00797"	"go:0005737"
"DB00797"	"go:0005768"
"DB00797"	"go:0043679"
"DB00800"	"go:0005737"
"DB00800"	"go:0005768"
"DB00800"	"go:0043679"
"DB00800"	"go:0005634"
"DB00800"	"go:0005789"
"DB00800"	"go:0005829"
"DB00800"	"go:0005901"
"DB00800"	"go:0043025"
"DB00800"	"go:0044326"
"DB00800"	"go:0044327"
"DB00800"	"go:0031513"
"DB00800"	"go:0060170"
"DB00800"	"go:0043198"
"DB00800"	"go:0031526"
"DB00882"	"go:0005634"
"DB00882"	"go:0005737"
"DB00882"	"go:0005829"
"DB00882"	"go:0005886"
"DB00882"	"go:0016020"
"DB00882"	"go:0016021"
"DB00882"	"go:0035327"
"DB00882"	"go:0005654"
"DB00882"	"go:0005794"
"DB00882"	"go:0000790"
"DB00890"	"go:0005634"
"DB00890"	"go:0005737"
"DB00890"	"go:0005829"
"DB00890"	"go:0005886"
"DB00890"	"go:0016020"
"DB00890"	"go:0016021"
"DB00890"	"go:0035327"
"DB00890"	"go:0005654"
"DB00890"	"go:0005794"
"DB00890"	"go:0000790"
"DB01183"	"go:0005634"
"DB01183"	"go:0005737"
"DB01183"	"go:0005829"
"DB01183"	"go:0005886"
"DB01183"	"go:0016020"
"DB01183"	"go:0016021"
"DB01183"	"go:0035327"
"DB01183"	"go:0005654"
"DB01183"	"go:0005794"
"DB01183"	"go:0000790"
"DB01186"	"go:0005737"
"DB01186"	"go:0005768"
"DB01186"	"go:0043679"
"DB01186"	"go:0005634"
"DB01186"	"go:0005789"
"DB01186"	"go:0005829"
"DB01186"	"go:0005901"
"DB01186"	"go:0043025"
"DB01186"	"go:0044326"
"DB01186"	"go:0044327"
"DB01186"	"go:0031513"
"DB01186"	"go:0060170"
"DB01186"	"go:0043198"
"DB01186"	"go:0016020"
"DB01186"	"go:0012506"
"DB01186"	"go:0005938"
"DB01186"	"go:0043195"
"DB01186"	"go:0043197"
"DB01186"	"go:0031526"
"DB01186"	"go:0016023"
"DB01186"	"go:0030424"
"DB01186"	"go:0070852"
"DB01186"	"go:0030139"
"DB01186"	"go:0045177"
"DB01186"	"go:0042995"
"DB01589"	"go:0030285"
"DB01595"	"go:0030285"
"DB01595"	"go:0005829"
"DB01595"	"go:0070062"
"DB01618"	"go:0016020"
"DB01618"	"go:0043679"
"DB01618"	"go:0045211"
"DB01618"	"go:0014069"
"DB01618"	"go:0030054"
"DB01618"	"go:0030425"
"DB01618"	"go:0045202"
"DB01618"	"go:0032279"
"DB01618"	"go:0005622"
"DB01618"	"go:0030139"
"DB01618"	"go:0016328"
"DB01618"	"go:0031513"
"DB01618"	"go:0036126"
"DB01618"	"go:0060170"
"DB01618"	"go:0001669"
"DB01618"	"go:0030672"
"DB01618"	"go:0043197"
"DB01618"	"go:0043204"
"DB04842"	"go:0005622"
"DB04842"	"go:0005891"
"DB04842"	"go:0030139"
"DB04842"	"go:0043679"
"DB04842"	"go:0016328"
"DB04842"	"go:0031513"
"DB04842"	"go:0036126"
"DB04842"	"go:0060170"
"DB04842"	"go:0001669"
"DB04842"	"go:0014069"
"DB04842"	"go:0030425"
"DB04842"	"go:0030672"
"DB04842"	"go:0043197"
"DB04842"	"go:0043204"
"DB05271"	"go:0005622"
"DB05271"	"go:0016328"
"DB05271"	"go:0036126"
"DB05271"	"go:0001669"
"DB05271"	"go:0014069"
"DB05271"	"go:0030424"
"DB05271"	"go:0030425"
"DB05271"	"go:0030672"
"DB05271"	"go:0043204"
"DB06144"	"go:0005929"
"DB06144"	"go:0005622"
"DB06144"	"go:0030139"
"DB06144"	"go:0043679"
"DB06144"	"go:0016328"
"DB06144"	"go:0031513"
"DB06144"	"go:0036126"
"DB06144"	"go:0060170"
"DB06144"	"go:0001669"
"DB06144"	"go:0014069"
"DB06144"	"go:0030425"
"DB06144"	"go:0030672"
"DB06144"	"go:0043197"
"DB06144"	"go:0043204"
"DB06262"	"go:0005634"
"DB06262"	"go:0005764"
"DB06262"	"go:0043235"
"DB06262"	"go:0032809"
"DB06262"	"go:0016324"
"DB06262"	"go:0030424"
"DB06262"	"go:0042383"
"DB06262"	"go:0043197"
"DB06262"	"go:0005769"
"DB06288"	"go:0005622"
"DB06288"	"go:0043679"
"DB06288"	"go:0016328"
"DB06288"	"go:0031513"
"DB06288"	"go:0036126"
"DB06288"	"go:0060170"
"DB06288"	"go:0001669"
"DB06288"	"go:0014069"
"DB06288"	"go:0030425"
"DB06288"	"go:0030672"
"DB06288"	"go:0043197"
"DB06288"	"go:0043204"
"DB08896"	"go:0031143"
"DB08896"	"go:0005741"
"DB08896"	"go:0005794"
"DB08896"	"go:0010008"
"DB08896"	"go:0043025"
"DB08896"	"go:0043235"
"DB08896"	"go:0045121"
"DB08896"	"go:0005769"
"DB08896"	"go:0030424"
"DB08896"	"go:0030425"
"DB08896"	"go:0043231"
"DB08896"	"go:0005615"
"DB08896"	"go:0009897"
"DB08896"	"go:0042629"
"DB08896"	"go:0001669"
"DB08896"	"go:0005911"
"DB08896"	"go:0009898"
"DB08896"	"go:0005739"
"DB08896"	"go:0043005"
"DB08896"	"go:0044297"
"DB08896"	"go:0005768"
"DB08896"	"go:0005576"
"DB08896"	"go:0005783"
"DB08896"	"go:0030054"
"DB08896"	"go:0097443"
"DB08896"	"go:0031234"
"DB08896"	"go:0031965"
"DB08896"	"go:0048471"
"DB08896"	"go:0005654"
"DB08896"	"go:0005730"
"DB08896"	"go:0015629"
"DB00340"	"go:0016020"
"DB00340"	"go:0030425"
"DB06637"	"go:0005783"
"DB06637"	"go:0005829"
"DB06637"	"go:0009986"
"DB06637"	"go:0043025"
"DB06637"	"go:0042734"
"DB06637"	"go:0043679"
"DB06637"	"go:0033270"
"DB06637"	"go:0044224"
"DB06637"	"go:0016023"
"DB06637"	"go:0016324"
"DB06637"	"go:0045202"
"DB00587"	"go:0005829"
"DB00587"	"go:0005886"
"DB00587"	"go:0005887"
"DB00587"	"go:0016020"
"DB00589"	"go:0005622"
"DB00589"	"go:0016328"
"DB00589"	"go:0036126"
"DB00589"	"go:0001669"
"DB00589"	"go:0014069"
"DB00589"	"go:0030425"
"DB00589"	"go:0030672"
"DB00589"	"go:0043204"
"DB01103"	"go:0005615"
"DB01103"	"go:0005737"
"DB01103"	"go:0005829"
"DB01103"	"go:0016020"
"DB01103"	"go:0005815"
"DB01103"	"go:0005886"
"DB00809"	"go:0016020"
"DB00809"	"go:0030425"
"DB00810"	"go:0005886"
"DB00810"	"go:0005887"
"DB00810"	"go:0016020"
"DB00810"	"go:0043679"
"DB00810"	"go:0045211"
"DB00810"	"go:0014069"
"DB00810"	"go:0030054"
"DB00810"	"go:0030425"
"DB00810"	"go:0045202"
"DB00810"	"go:0032279"
"DB00901"	"go:0005634"
"DB00901"	"go:0005764"
"DB00901"	"go:0005768"
"DB00901"	"go:0005886"
"DB00901"	"go:0005887"
"DB00901"	"go:0043235"
"DB00901"	"go:0032809"
"DB00901"	"go:0016324"
"DB00901"	"go:0030424"
"DB00901"	"go:0042383"
"DB00901"	"go:0043197"
"DB01186"	"go:0005622"
"DB01186"	"go:0016328"
"DB01186"	"go:0036126"
"DB01186"	"go:0001669"
"DB01186"	"go:0014069"
"DB01186"	"go:0030425"
"DB01186"	"go:0030672"
"DB01186"	"go:0043204"
"DB01188"	"go:0005768"
"DB01188"	"go:0005783"
